,text,hs,translated_text
144,"https : //t.co/dfraog9aqd gracioso pensar android saldria asi iphone pasaria simbolo arabe , va terminal directamente verga we",0,"https: //t.co/dfraog9aqd funny thinking Android Saldria like this iPhone would pass Symbol Arab, VA Terminal directly Verga WE"
145,"londres crisis refugiados sirios violan ninas . harias si viola hija policia llama r ...  hijas disculpa , equivocaste persona ... . haria , trataria buscarlas ... https : //t.co/xt4ovttgul",1,"London Syrian refugee crisis violays.Would you do if you violate daughter police calls r ... Daughters apologize, wrong person ...Haria, would try to look for them ... https: //t.co/xt4ovttgul"
146,hola rubius sigo desd calles puta boca importa,0,hello rubius I still have streets fucking mouth matters
147,"# inmigracion , sabemos , mala , demostrado media # europa . debemos caer tentacion salpicar # soberania extremismos , defender , si , posiciones conservadoras radicales . mejor . rp",1,"# Immigration, we know, bad, proven middle # Europe.We must fall temptation to splash extreme sovereignty, defend, yes, conservative radical positions.better .rp"
148,@ abril9979 callate pelotuda imbecil si sos hermosa proxima pego amo bye,1,@ April9979 Callate Pelotuda Imbecil Si Sos Beautiful Next Pego I Love Bye
149,"@ zonaesmeralda disfruta evento ! ! organizamos , banquetes ; menu tiempos , taquizas , flautas , tacos arabes , bar ensaladas , waffles bar , etc , gusto atenderemos ! ! https : //t.co/gdgdf0ftsd",0,"@ ZonaesMeralda enjoys event!!We organize, banquets;Menu Times, Taquizas, Flutes, Tacos Arabs, Bar Salads, Waffles Bar, etc, I will gladly assist!!https: //t.co/gdgdf0ftsd."
150,@ danibisogno regresa guera limantur ? fa ! ! ! pequena aparicion @ ventaneandouno https : //t.co/74fnmawmxe,0,@ Danibisogno returns Guera Limantur?Fa!!!Small apparently @ saleandouuno https: //t.co/74fnmawmxe
151,gueros https : //t.co/ybcypsepv3,0,gueros https : //t.co/ybcypsepv3
152,"q pasa , q sindicatos manteros , puede sindicado tener papeles pasaportes q acrediten https : //t.co/gzsazud8xa",1,"Q happens, q Trade unions, can be syndicated to have papers passports Q accredit HTTPS: //t.co/gzsazud8xa"
153,cara zorra,1,Face Zorra.
154,@ equipo_camila ... . bien puta # camilavallejo # chile https : //t.co/kvui1xiawb https : //t.co/sqmbri13wj,1,@ team_camila ....well whore # camilavallejo # https chile: //t.co/kvui1xiawb https: //t.co/sqmbri13wj
155,ex colaboradora # foxnews fustiga # murdoch llamar  tonterias  escandalos acoso sexual https : //t.co/pt02phdwgf https : //t.co/2inhs6it0p,0,Former Collaborator # Foxnews Fustiga # Murdoch Calling nonsense Sexual harassment HTTPS: //t.co/pt02phdwgf https: //t.co/2inhs6it0p
156,"chicxs , recomiendo vean videos canal vean videos middle ground . sientan personas diferentes puntos vistas hablen temas creanme sido mejores video visto . pro-trump inmigrantes proaborto provida https : //t.co/7357cynkuz",0,"Chicx, I recommend Vean VIDEOS channel see videos Middle Ground.Sit people different points views speak songs believe me been better video seen.Pro-Trump immigrants Proaborto provida https: //t.co/7357cynkuz"
157,llamo nobita gusta shizuka chica bonita gusta puta https : //t.co/8rsz7u5dvh,1,Call Nobita Like Shizuka Pretty Girl Like Slut HTTPS: //t.co/8rsz7u5dvh
158,"jugador equipo canta 'mi novia sevillista puta mas ' tras derbi . pide perdon gente dice debe disculparse , canticos normales rivalidad . luego sorprendemos pasen cosas pasan ... https : //t.co/mmjizdi1xq",1,"Player team sings 'my girlfriend Sevillista whore more' after Derbi.Ask for forgiveness people say must apologize, normal cantics rivalry.then we am surprised to spend things happen ... https: //t.co/mmjizdi1xq"
159,@ vanezampiniok aaaaaaa vaneeeee puta madre felicitaciones hermosa ! ! ! re mereces,0,@ vanezampinok aaaaaaa vaneeeee fucking mother congratulations beautiful!!!resets
160,@ perezcamilo0 @ pauyornetok callate voy bloquear hijo puta,0,@ perezcamilo0 @ pauyornetok shut up I'm going to block son whore
161,talvez quede zorra mereces socia,0,maybe bitch dead mereces partner
162,# vox critica duramente  @ pablocasado_  da bienvenida si cartel welcome # carmena  expulsion inmediata moromierdas ! https : //t.co/haysdibj2l,1,# Vox criticizes harshly @ pablocasado_ Welcome if poster Welcome # Carmena immediate expulsion Moromier!https: //t.co/haysdibj2l.
163,@ afdlp hijo puta madre bien sabe .,0,@ afdlp son fucking mother well knows.
164,@ criszis puta bebas bebas # seamoshonestos,1,@ Crisis Putra Free Free # Seamos Honestos
165,"@ zoidoji primero agredes amordaza , adaptas supuestos delitos sale polla.menos lobos mas democracia conocen respetan .",0,"@ Zoidoji first adds Aguarda, Adaptations Supposed crimes Salt cock. Meals more democracy know respect."
166,dicen... si bueno decir mejor callate matate maldita perra arrogante ? https : //t.co/7dghohg6fs,1,They say ... yes it's good to say better shut up matate damn arrogant bitch?https: //t.co/7dghhg6fs.
167,"pobre jp merecia ser traicionado forma tan ruin sucia , zorra iba enamorada luego vota traicio ...  si ashley iba enamorada , jp perrito faldero chrissy asi nose ves q ... https : //t.co/wjlnyof1he",1,"Poor JP deserved to be betrayed form so Ruin Dirty, Zorra was in love then Vote Traown ... If Ashley was in love, JP Puppy Salder Chrissy so nose you see q ... https: //t.co/wjlnyof1he"
168,"@ ferdiazgil @ ilsecerouno01 @ compotita exacto . guarra egoista , venga detras busque vida .",1,"@ FerdiaZgil @ ilseceroou01 @ Exact Compotita.Selfisting slut, come behind look for life."
169,agentes patrulla fronteriza usa detuvo grupo 95 inmigrantes # indocumentados desierto suroeste # arizona . # buildthewall https : //t.co/8z2f4pfwpm,0,Border patrol agents USA stopped group 95 immigrants # undocumented desert southwest # Arizona.# Buildthewall https: //t.co/8z2f4pfwpm
170,"@ nicobolivariano si violasen moros mierda mas gusto daria putos nazis verian . fondo putas hace tiempo follan , joden lengua nazi . gusta mas ?",1,"@ Nicobolivariano Si Violajen Moors Shit More Daria fucking Nazis Verian.Background whores long ago Follan, fuck Nazi tongue.like more ?"
171,@ nicolasmaduro callate boca burro maldito ... q vas saber q contenian proclamas d bolivar ... . hijo gran puta maldito burro,0,@ nicolasmaduro callate mouth donkey damn ... q you'll know that they contain proclamations d bolivar ....son big fucking fucking donkey
172,retando facundo grita 'sh puta callate ' ! pendejo orto quiere hacer callar siquiera sale pronunciarlo bien !,0,Challenge Facundo screams 'SH slut shut up'!Orto asshole wants to silence even pronounce it well!
173,"criminalizar manteros redundante ; manteros delincuentes forman parte cadena crimen organizado detras inmigrantes ilegales , mafias , empresarios nacionales , , , politicos .",1,"Criminalize networks redundant;Criminals are part of organized crime chain behind illegal immigrants, mafias, national entrepreneurs ,, policies."
174,@ anamacorrea75 @ mashirafael ser gata lejos ... perra zorra imbecil .,1,@ Anamacorrea75 @ Mashirafael Ser Gata away ... Bitch Zorra Imbecil.
175,socialismo europeos aceptable . urss destacaba muchas cosas . izquierda sudaka peor planeta . sobretodo sincretismo satanico africano . piedad cordoba .,1,European socialism acceptable.USSR stressed many things.Left Sudaka worst planet.Above all African satanic syncretism.Piedad Cordoba.
176,mereces mas escarnio publico hija perra https : //t.co/2mvpt5yopt,0,Mered Mereces Public Daughter Daughter Bitch HTTPS: //t.co/2mvpt5yopt
177,faltar respeto alguien ensenar teta polla . mas asco da juzgar ligera ponerme faltar respeto,0,Missing respect someone teach teta cock.more disgusting Judging Light Get missing respect
178,"cuatro magrebies agreden brutalmente apunalan persona barrio raval , aquel ada colau mete ls inmigrantes q recoge . convertido gueto foco drogas , violencia delincuencia . secreto politica migratoria multicultural",1,"Four Magrebies brutally attacks a person Raval neighborhood, that ADA Colau mete LS immigrants Q collects.Converted ghetto focus drugs, violence crime.Secret multicultural migratory politics"
179,"@ danlntifada @ fatinascidi @ manolivizoso @ zurine3 @ jvillaver2 https : //t.co/hg4ljnlwr3 , cono entonces guias cristo despues cristo , llegamos espanoles , contagiamos todas clases enfermedades europeas",0,"@ DanLntiful @ fatinascidi @ manolivizoso @ zurine3 @ jvillaver2 https: //t.co/hg4ljnlwr3, cono then guides Christ after Christ, we arrived spanoles, we infect all kinds of European diseases"
180,... trabajadores inmigrantes # qatar reportaron recibir pagas menores prometidas pagaron cuotas poder trabajar ahi . pasaportes confiscados empleador llegada # qatar # fightracism # standup4humanrights # qatar # # spain https : //t.co/slfz68qdnb,0,... Immigrant workers # Qatar reported receiving minor payments promised to be able to work there.Employer confiscated passports arrival # Qatar # Fightracism # Standup4humanrights # Qatar # # spain https: //t.co/slfz68qdnb
181,"espana crea primer 'campo refugiados ' bahia algeciras https : //t.co/l7zmh2kvpn via @ elmundoes gran noticia contribuyente espanol . espanoles pagar , pagar . pensiones pensad pensiones . sanidad gratis podemos dejar pagarla ?",1,"Spain Creates first 'refugee field' Bahia Algeciras HTTPS: //t.co/l7zmh2kvpn via @ elmundo Great News Contributor Espanol.Spaniards pay, pay.Pensions Pensies Pensions.Can we let you pay it?"
182,@ yolandamar3 musulmanes puta idea mujer . mujeres esclavas .,0,@ Yolandamar3 Muslims whore idea woman.Slave women.
183,"# mercadoaxem problema papeles veterano arquero 43 anos carlos diaz arreglo llegada uruguay coronado . embargo , consiguio club . proximo destino sera rosario fc guatemala , dirige emiliano barrera . https : //t.co/g7mebduy0r https : //t.co/vcupaweapl",0,"# MarketExm Problem Veteran Papers Archer 43 Anos Carlos Diaz Arrangement Arrival Uruguay Coronado.However, got club.Next destination will be Rosario FC Guatemala, directs Emiliano Barrera.https: //t.co/g7mebduy0r https: //t.co/vcupaweapl"
184,// creo algum vecino escuchando reggaeton claro suena si coges musica arabe metes autotune rollo robotico,0,// I believe some neighbor listening to Reggaeton Claro sounds if you take music Arabic Metes Autotune Robotic Roll
185,@ habubus_ . mateo ahora mateo m voy puta,0,@ habubus_.Matthew now Matthew m go fucking
186,personas mania creer mujer sexy ser puta seguro pues dejen mojon mental .,0,People Mania Believe Sexy Woman Being a Safe Slut because you leave Mojon Mental.
187,"@ lalobrn vi cortometraje 35 min aproximadamente bueno , recomiendo , busca google 'una paciente guarra ' llama",0,"@ Lalobrn VI Short film 35 min Approximately, I recommend, look for Google 'A slut patient' call"
188,"onda , estan modo arabes .",0,"Wave, Arab mode."
189,@ ginamayore1 jjajajajajajajaajja callate zorra,1,@ ginamayore1 jjajajajajajajaajja shut up bitch
190,"noticia dia visita sonriente casado algeciras , visitar ceuta algeciras , guardias civiles heridos tras violenta entrada ilegales dia , sino grupo subsaharianos entrado pais forma igualmente ileg",1,"News Day Smiling Visit Married Algeciras, Visit Ceuta Algeciras, Civil Guards Wounded After Violent Entrance Illegal Day, but Sub-Saharan Grupo Ento Pais Equally Even"
191,"@ noah_schnapp merecia nominacion , puta madre temporada .",0,"@ Noah Schnapp deserved nomination, fucking mother season."
192,"@ nicolas_massot callate golpista hijo puta . descendiente asesinos , amigos golpistas . mercenario indigno mal parido",0,"@ nicolas_massot shut up son whore.Descendant assassins, coup friends.mercenario unworthy poorly"
193,"arrollada docena manteros gran via paseaba junto madre , iba silla ruedas motorizada . verse medio estampida subsaharianos , portaban mercancias habituales mantas tela ... https : //t.co/4rzpjkypmr",1,"Rolled dozen latches Gran Via walked together mother, was a motorized wheelchair.look half a sub-Saharan stampede, they carried us usual fabric blankets ... https: //t.co/4rzpjkypmr"
194,grande-marlaska acusa gobierno rajoy crisis migratoria espana via @ el_plural https : //t.co/ts6r8dqyww tribunal estrasburgo considero espana habia vulnerado convenio europeo derechos humanos devolver marruecos dos inmigrantes subsaharianos ...,0,Grande-Marlaska ACUSA Government Rajoy Espana migratory crisis via @ el_plural https: //t.co/ts6r8dqyww TOURANTS Strasbourg Consider Espana had violated European Convention Human Rights Return Morocco Two sub-Saharan immigrants ...
195,callate zorra pinera https : //t.co/66z764i6jw,1,Callate Zorra Pinera https: //t.co/66z764i6jw
196,"@ a3noticias ser 'fake new ' mujeres siempre victimas , hijas puta maltratadoras . chaval machista merecido ( machete machote ) .",1,"@ A3noticias Be 'Fake New' Women Always Victims, Mushroom Whore Daughters.Deserved Machista Chaval (Machete macho)."
197,@ saancisco callate puta traidor .,0,@ saancisco shut up traitor whore.
198,alguien meta pene boca perra ver si queda callada,1,someone goal penis mouth bitch see if it is silent
199,"tenia compa , chile agarraron , iba dar puta madre ' ... callate joto dale vergazo ...",0,"I had a compa, Chile grabbed, I was going to give fucking mother '... shut up Joto Dale Vergazo ..."
200,muerto perra aguantar tonterias .,0,Dead Bitch standing nonsense.
201,"aaaah vale vale , aclarado jajajajajaja pues ojala , pareces tio puta madre mereces mejor . porq ...  monisimos ente superior diseno , voy ser padrino ... https : //t.co/2sq864jj4t",0,"Aaaah is worth, rinsed hahahahahaha, then hopefully, you look like a fucking mother mereces better.porq ... Monisamos Entre Superior Design, I'm going to be a godfather ... https: //t.co/2sq864jj4t"
202,"agrego bicho random libya hablar . bicho pregunto si gusta viajar cuenta viajado casi paises arabes , digo alla voy porq matan gays .",0,"I add Bicho Random Libya talk.Bicho asked if she wishes to travel, almost traveled Arab countries, I say there I go by Kill Gays."
203,"macri callate hijo puta , voy ahorcar manos !",0,"Macri shut up son whore, I'm hanging hands!"
204,"feliz cumple vos amiga , espero pases hermoso mereces , 18 perra amo tonta @ keymailen1 https : //t.co/0lvmiyb9rc",0,"happy birthday friends, I hope you have a beautiful mereces, 18 bitch I love silly @ keymailen1 https: //t.coreement"
205,"@ hugo_gonzalez1 @ orgullorayado @ rayados @ pumamexico @ pumafootball callate puto hocico hijo perra madre pinche manos guangas , largo equipo perro ! ..hoy ganamos .",0,"@ Hugo_Gonzalez1 @ prully @ striped @ pumamexico @ pumafootball shut up fucking muzzle son bitch mother fuck hands guangas, long dog team!..today we win ."
206,"@ alaniscristalv callate , pa ' interes cualquiera so perra",1,"@ Alaniscristalv Callate, PA 'Interest Soy Bitch"
207,vela feminiprogres progres gilipollas estan favor llenar espana subsaharianos musulmanes cuya religion obliga tapar mujeres ; va ser gracioso ver anos cazan calles ensenar carne ejerciendo libertades mujer,1,Candle feminiprogres Progue Gilipollas are please fill Espana sub-Saharan Muslim whose religion obliges women;It will be funny see years hunt streets teaching meat exercising freedom women
208,"@ obseno1 @ rosalaconejita mmmmm mas tetona puta mexico , pinche puta tan buena . mmmm mereces k usan , abusan cama , cogen puta k , mmmm mama verga puta",1,"@ OBRENO1 @ ROSALACONEJITA MMMMM MORE BUSTONE SUSTA MEXICO, PINK SUTE SO GOOD.mmmm mereces k use, abuse bed, fuck bitch, mmmm mama verga whore"
209,"escuchame joderia jajajajajajajajajajajajajaja si pa ensenar ser guarra biennnn guarra , menos mal respeto si ... https : //t.co/yt5fhp99b7",0,"Listen to me Jajajajajajajajajajajajajajajajajajajajaja IF SO SENSE TO BE PERTAGE BETNNNNNNGENNN, BREATHY Respect If ... https: //t.co/yt5fhp99b7"
