,text,hs,translated_text
645,"tim ahok yg otak wc otak tumpul anies sdh komit dgn pancasila , ahok kafir sgt tdk bs berpancasila",1,"ahok team that brain wc brain blunt Anies has been committed with Pancasila, ahok pagan sgt not bs bs"
646,"# matanajwadebatjakarta anies meninggalkan ketenangan ketulusannya debat malam , mjd agitatif licik . semoga kalah kau anjing",1,"# Matanajwadebatjakarta Anies leaves the tranquility of the sincerity of the night debate, a cunning agitative MJD.May you lose your dog"
647,proses # sidangahok waspadai ulama2 kubu ahok..yakni ulama2 `` munafik '' sesat menyesatkan.. ! !,1,"The process # trial beware of the ulama2 of the Ahok camp ... the `` hypocrite 'scholars ""misleading ...!Thank you!"
648,anies merangkul dua2nya persatuan spt ente dangkal & cekak intelektual budak ahok kafir .,1,Anies embraced the two2 SPT Association of superficial SPT Association & Intellectual Intellectual Kelafir.
649,"kebiadaban ahok cina kafir rakyat yg pkl & asongan2 digusur2 dianiaya spt teroris , ahok kafir biadab",1,"AHOK SABILIA China Pagan PKL and Attacks are evicted persecuted by terrorists, Ahok unbelievers savage"
650,rt @ leonartorabono : kenyataanya jutaan rakyat asli pribumi yg miskin dimiskinkan ahok cina kafir ... .,1,RT @ Leonartorabono: In fact millions of indigenous indigenous people who are poor impovered by the Chinese Unbelief ...
651,indonesia . yg dibully org yg bener.yg salah binatang2 nomor dibiarin berkeliaran # matanajwadebatjakarta an https : //t.co/jysg6x1a,1,"Indonesia .The bullied person who really is wrong with the number of numbers divided around # matanajwadebatjakarta, https: //t.co/jysg6x1a"
652,"# sidangahok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n tdk prnh mrs kn sorga , aamiin semoga tuhan setuju",1,"# the trial smg sipenista religion n the death of his death is not wjar n the body is not dtrma and not prnh mrs kn heaven, aamiin may God agree"
653,"iya , kelasnya penista agama , bs nya cm ngebacot doang yg arogan sk blg taik '' nenek lu , oh ya sumber waras n nama d e ktp apkabar ? skakmat",1,"yes, the class is religious, bs cm ngebacot who arrogant arogan taik '' grandmother, oh yes source sane n names d e ktp apkabar?Checkmate"
654,penjarakan cina kafir ateis ! ahok pemimpin babi tukang korupsi !,1,Chinese infidels of atheists!Ahok the leader of the Corruption Pig!
655,kampanye rasis ngmg nya ahok yg untungkan.. goblok kafir untungkan.. perkosa bunuh lu enak berduit,1,racist campaign ngmg ahok who benefits ... stupid infidel benefits
656,hahaha idiot bilang kpd orang2 kafir terurama nasrani pendukung2 ahok kafir memasuki wilayah2 syariat islam,1,"Hahaha Idiot told Unbelievers, especially Nasrani, Ahok Unbelievers entered the Islamic Sharia region"
657,i hasil makmak jual pukinya . kslian yg berpihak pki si ahok anak china anjing kafir . nkri,1,i the prosperous yield of his puck.KSTIAN YG-sided PKI Si Ahok Children of the pagan dog.nkri
658,"tim pendukung sakit jiwa , kehilangan akal sehat & ide # iklanahokjahat",1,"support team of mental illness, loss of common sense & ideas # iVyokjahat"
659,# iklanahokjahat hati hati prustasi memainkan kasar ! ! hasil survei si penista agama kalah ! !,1,# Iklanahokjahi careful prustasi playing rough!Thank you!The survey results of the Penista religion lost!Thank you!
660,"hookk , masuk gorong '' aja loe # iklanahokjahat",1,"Hookk, enter the cake '' just you # iVya2"
661,kayak gini nih kampanye tim aniessandiuno kampung2 mengintimidasi masyarakat . kampungan ye ? # asutenan,1,"Like this, the campaign of the aniessandiuno village team intimidated the community.Ye Pleeteing?# Asutenan"
662,si kutil babi melecehkan pribumi umat islam # iklanahokjahat,1,the wart of the pig harasses the native of Muslims # iVyeahok
663,ngomong aja ente kaca ! memecah belah kerukunan hok ente bisanya . ngaco ! # iklanahokjahat,1,Just say the glass!Break the harmony of Hok Ente usually.Ngaco!# Iklanahokjahat
664,"# iklanahokjahat terorist nyata indonesia ... wahabi , onta babi babi milik cina penebar teror sesungguhnya ... .",1,"# Advertahokjahat Terrorist Real Indonesia ... Wahabi, Chinese pigs belonging to China's real terror spread ..."
665,"rt @ terorissocmed : sadarlah anak bangsa , pertiwi diporakporandakan manusia biadab @ basuki_btp aktor utama",1,"RT @ TerorisSocmed: Be aware of the nation's children, Pertiwi Dibakppornan Human Sabib @ Basuki_BTP Main Actor"
666,"gerombolan @ basuki_btp rindu kerusuhan , hati2 dikabul tuhan # iklanahokjahat",1,@ Basuki_btp Rindu
667,ahok and bani serbet and wereng coklat memancing umat muslim marah ? # iklanahokjahat . kumpulan orang sinting,1,Ahok and Bani Napkin and Chocolate Shope Fishing Muslims Angry?# Iklanahokahat.Collection of crazy people
668,"# iklanahokjahat direzim jokopret , setan , iblis , dajjal dibangkitkan dr kuburnya . gembira berpesta pora dibelenggu",1,"# Iklahanokjahat Dirtezim Jokopret, Satan, Devil, the Dajjal raised Dr. his grave.happy partying pora is shackled"
669,anti cina & ganyang cina tuh siapaaaa.. ? ? ? anti ahok sang penista agama ! # kampanyeahokjahat # iklanahokjahat # kampanyesara,1,Anti Chinese & Chinese Guyang Whoaa ...?Later?Later?Anti Ahok the Penista Religion!# Campaeahoke # Iklanahokjahat # campaesara
670,udah bingung kalik pakai kampanye . sampai2 bikin fitnah kayak begituan . depresi ya takut kalah ? # iklanahokjahat,1,Already confused Kalik using a campaign.until it makes slander like that.Depression is afraid of losing?# Iklanahokjahat
671,tahukah persamaan malin kundang ahok ? berdua sama-sam durhaka ! ! ! ! ! ! ! # asbak # iklanahokjahat # kampanyeahokjahat,1,Did you know the Malin Equality of Ahok?Together with Sam Durhaka!Thank you!Thank you!Thank you!Thank you!Thank you!Thank you!# Ashtray # Iklanahokjahat # campaign
672,"haduh kelakuanmu hok , sok-sokan menjaga keberagaman provokator & rasis ! ! # iklanahokjahat",1,"HOK HOCK HOK, Occupation for the provocation of Provookator & racist grants!!# seeking"
673,rt @ sarwandi_sr : # iklanahokjahat bikin darah mendidih . bangsat penuh propaganda . emang lo islam radikal ?,1,RT @ sarwandi_sr: # Iklanahokjahi makes blood boil.Propaganda full bastard.Is it radical Islam?
674,kapolda babi ! biadap bodoh ! gak otak kali .,1,Kapolda Pigs!Rude stupid!brain gak times.
675,"jangan2 deh @ basuki_btp hina islam , manusia hina dibandingkan agama mulia , siapa2 & apa2 # iklanahokjahat",1,"Don't deh @ Basuki_btp Hina Islam, Human Hina Compared to His Majesty, Who & Apa2 # Iklanahokjahat"
676,ahok kafir budak2nya anjing2 nya sampah agama islam sampah masyarakat,1,"Ahok the infidel slave, the dog2 islands of Islamic religion in the community"
677,umat agama islam dijakarta haram najis ahok kafir kristen ...,1,"Muslims in Jakarta in the unclean unclean, Ahok Christian infidel ..."
678,19 april cnn kibarkan bendera kuning kematian ahok-djarot ... .,1,April 19 CNN wraps ahok-djarot's death yellow flag ...
679,akibat ulah orang2 kafir nasrani persis ahok kafir yg melarang jilbab anak2 sekokah jakarta ... .,1,As a result of the actions of Nasrani infidels exactly Ahok infidels which prohibited the headscarf for children in Jakarta ...
680,baswedan gubernur jakarta komisioner kpk ... .. ahok kafir pantasnya germo alexis ... .,1,Baswedan Governor of Jakarta KPK commissioner ... ... Ahok infidel deserves Germo Alexis ...
681,"rt @ yudijannis : # iklanahokjahat klo ganyang beneran hok ? sih maunya elo ya hok , adu domba pribumi tionghoa ! !",1,"RT @ Yudijarnis: # Iklanahokjahi if really really hok?I wants you, hok, adued by Chinese native sheep!Thank you!"
682,djarot memikirkan rakyat pribumi bisanya membabu kpd cina2 betul2 songong jongkok .,1,"Djarot thinks of indigenous people, usually prepares to China2 really squatting Songong."
683,"otak wc otak babi yg menerima ahok kafir & , ahok kafir bkn sekedar menghina sdh anggap islam sampah",1,"the brain wc brain pig that accepts ahok infidel &, ahok infidel is not just insulting to consider Islam waste"
684,"putaran ahok kafir curang umat islam komitmen jakarta dijadikan lautan api , mikir hukum",1,"AHOK Round Unbelieve Cheating Muslim Commitment of Jakarta is used as a sea of fire, think of law"
685,# iklanahokjahat ahok menciptakan bara api rakyat pribumi tionghoa yg dibalut phobia ... . ahok kafir rasis ...,1,# Iklanahokjahat Ahok creates the coals of Chinese indigenous people wrapped in phobia ...Ahok Racist Infidel ...
686,heran pemerintahan jokowi budaknya kulinya cina2 ahok kafir 9 naga ...,1,Wonder Jokowi Removal Budaknya Kulinya China2 ahok infidel 9 Dragon ...
687,ya namanya cawgub goblok gak ngerti peraturan debat ... .kelihatan bego liciknya sandiaga uno .,1,"Yes, the name of the GOBOK CAWGUB does not understand the debate regulations ... Maintain the stupid stuffy Sandiaga Uno."
688,bodoh pendukung ahok yg muslim tersinggung ! aja sih qur'an d hina mrka diam # iklanahokjahat,1,Fool ahok supporters who are offended by Muslims!just the Qur'an D Hina MrKa was silent # Iklanahokjahat
689,gubraaaaak ! ! ! ! malu liatnya ... untung semalem debat ga kaya mata najwa.. coba kalo formatnya ringsek dah pasangan asu ...,1,"Gubraaaa!Thank you!Thank you!Thank you!Shame to see it ... fortunately, the debate is not rich in the eyes of Najwa ... try if the format is wrecked with an asu ..."
690,yg otak ahok-djarot tumpul loyo stress ... .. jebol dicopot diganti ... ..,1,which brain ahok-djarot blunt loyo stress ... broke out removed replaced ... ..
691,"ahok kafir maling garong , lahan laut milik nelayan dirampok & dirampas reklamasi yg menguntungkan cina2 kafir..",1,"Ahok Gifts of Garong Moling, Fishermen's Marine Land Robbed & Deprived Reclamation of Favorable Chinese Unbelievers ..."
692,sumpah bego bgt sih kesel gue . org yg vote makhluk kayak sandiaga uno coba . oh agama,1,I swear it's good for me.Org who is a vote creature like Sandiaga Uno try.Oh religion
693,"responden2 yangg goblok2 faham & wartawan beritasatu goblok , klo anies-sandy memimpin mudah",1,"Respondents Who Goblok2 Faham & Reporter Beritasatu GOBLOK, KLO ANIES-Sandy Leads Easy"
694,"fpi renovasi masjid , ahok kafir kristen ngapain ngurusi masjid2 hubungannya ... ..",1,"FPI renovation of the mosque, Ahok Christian infidel, why did the mosque relations ..."
695,ahoker kristen & munafik berhenti mengolok2 gereja stiap ? dibriefing ahok menghina si bumi datar ?,1,Ahoker Christian & hypocrites stop making churches every time?Debriefing Ahok insulting the Flat earth?
696,uma surveynya si botak yg menangkan ahok . ? cina kristen . bukti kalo si botak dukung cina kristen,1,Uma survey the bald bald who won Ahok.Later?Christian China.proof if the bald bald christian china
697,"ahok pemecah belah ummat , ajaran kristen konyol , meraup suara muslim , ahok rasis , pki tulen",1,"Ahok Split Breaking, Silly Christian Teachings, Getting Muslim Sounds, Ahok Rasis, Tulen PKI"
698,woy @ aagym lu udah nonton ? fitnah ? pale lu peyang gym . https : //t.co/u3qhujpwg,1,Woy @ Aagym Lu Already watched?Slander?Pale Lu Peyang Gym.https: //t.co/u3qhujpwg.
699,"ahok : memilih pemimpin berdasarkan agama melanggar konstitusi . babi bungkus aja , congornyapecah belah umat beragama .",1,"Ahok: Choosing a leader based on religion violates the constitution.just wrap pig, congornya split religious people."
700,"pribumi , kristen mendukung ahok . anti manusia2 bodoh goblok steven hadisurya sulistyo .",1,"Indigenous, Christian supports Ahok.Anti Human2 stupid stupid Steven Hadisurya Sulistyo."
701,"maksudnya terbukti korupsi penistaan agama nya ya om , bangsat lo , taik lo , maaf gw pake bahasa babi ahok .",1,"The point is to be proven corruption in the blasphemy of his religion, yes, you, you, you, sorry, I use the ahok pig."
702,"ehh taik , bangsat lo , omongan elo kayak iwan bopeng , yg mo potong leher tni , bangsat lo iwan bopeng , baek2in tni . taik lo ,",1,"ehh taik, bastard lo, gay of elo like iwan bopeng, who cut the tni neck, bastard lo iwan pocked, baek2in tni.Taik you,"
703,"ehh anak anjing ahok , kelan blon siuman , mending emut2 bool basuki aja , kasih tau babi yg , bool basuki wangi gitu",1,"ehh ahok puppy, kelan blon awoke, mending emut2 bool just, tell the pig, bool Basuki fragrant"
704,cwe cakep tp bego.pantes gk laku.si ahok cina bau tai.makan bubur encer.ahok faham komunis.menista islam & kristen,1,cwe cute tp dego.pantes don't sell it
705,"ajeng paham si babi ahok klo bicara santun , bangsat , taik , anjing , setan lo , dngn intonasi yg familiar tuntuna",1,"Ajeng Understand the AHOK pig if you talked polite, bastard, taik, dog, demon lo, intonation that is familiar to tuntuna"
706,", bunuh aja yg didepan mata , mafia koruptor nya , penista agama , panggilan popular nya babi ahok",1,", just kill the eyes in front of his eyes, his corrupt mafia, religious penistia, his popular call ahok pig"
707,gimana dgn sumber waras.. trans jakarta ko jokowi diem ajah ... . si kutil babi ahok ganyang,1,How about the source sane .. Trans Jakarta Ko Jokowi Diem Ajah ...the pig war wart ahok wish
708,muka si babi ahok tuh yg serbet lantai ... . @ basuki_btp ...,1,the pork face is a napkins of the floor ...@basuki_btp ...
709,"bang hancurkan merka bang , musnahkan china babi dibumi pertiwi indonesia , berkedok reklamasi ahok",1,"Bang Destroys Merka Bang, Destroys China Pigs on earth in Indonesia, under the guise of Ahok's reclamation"
710,"sapa yg bilang ahok anti korupsi ! ? , klo grombolannya ngomong gtu wajar , ahok mafia koruptor sang penista agama yg dilindungi istana pki",1,"Who said Ahok Anti Corruption!Later?, if the grool is normal, Ahok Mafia corrupt the religion of the PKI Palace"
711,"gw ngimpi sentilin biji babi ahok , pcetar pcetar , langsung kejang2 die , ngadu jkw , jkw : makanye sunat , bru ngomong almaidah .",1,"I dream of Sentilin Sentilin Pigs Ahok, PCetar PCetar, Leadly Sejang2 Die, Ngadu JKW, JKW: Matye Circumcision, Bru Talking Almaidah."
712,mudah2an gw ketemu si babi iwan bopeng tps nya anjing ahok,1,It's easy for me to find the pig Iwan pious polling station ahok dog
