id	tweet
33825	@USER Kökenleriyle alakalı değil bence. Çünkü Afrikada açık giyinilir ama cinsel kimlikten ziyade doğal bir çıplaklık varıdır. Oysa bunda teşhir var. Tamamen ABD popülizm kültürü bu.
43935	@USER Yani haklısın ama Ersun-Caner uyumu zevkten 4 köşe ediyor umarım devre arası getirilebilir
33841	@USER Muhalefetin yalanları ile Rte nin gerçekleri sarpışıyor....   Rte ye bu kadar saldırı olması ?
24116	GÖREMİYORUM ORUSPU ÇOCUĞU KELEBEĞİ GÖREMİYORUM BİN KERE DENEDİM KAFAYI YİCEM
14266	@USER Amerikayı vergiye baglayan TEK devlet Osmanlı İmparatorlugu dur
12635	İstanbul’a döneyim, hemen spora devam edeceğim. Tüm negatiflikleri üzerimden atıp hayata yeniden başlayacağım. Söz kendime.
14329	@USER Fırat Aydınus denen futbol katili Babelin penaltısını verseydi 90+7 verseydi Aykut’un dediği maç 3-2 biterdi diğer eyyamcı Mete Kalkavan’ Kadıköy’deki maçta yine babelin golünü verseydi kimin hakettiği ortaya çıkardı o kupa size zehir zıkkım olur inşallah
35828	yarım saat önce kutsal aya giriş yaptık, kutlu olsun
31911	Uyku düzenim de bozuldu, hiç gerek yoktu böyle ekşınlara
32016	@USER Dilek hanım belki anneniz sevgilinizi istemiyor olma ihtimali acaba işimi yok
27572	@USER Tövbee neyse sormadim ben soru
44319	Tamam aq anladık ayda bir aynı tiviti atmanıza gerek yok
40499	@USER yazık bize ya gencecik yaşımızda hasta ettiler hepimizi
43167	@USER Sana seni seviyorum diyemem çünki ya sende gidersen ....🚬🚬 maga beee
44696	@USER Babacan ne durumda ak partinin devamı niteliğinde olursa yine sıkıntı bence ilerisi için ayrıca imamoğlu da benim gönlümdeki
35547	@USER @USER Sadece Tayyip bey yapıyorsa siz zaten gereksiz olduğunuzu kendi ağzınızla beyan etmişsiniz
43486	Bronzlaşmak için çabalayan insanları anlamıyorum bronzlaştım diye sokağa bile çıkmak istemiyorum o derece dont like..
44148	@USER Aynen adaşım bu hayatta her şey paraya bakıyor maalesef ki 😢
43016	Bu kızı kendi canından çok seviyormuş 👦
11229	"Tesettür örtmek demektir, bol giyinmek demektir, edepli, hayâlı, iffetli olmak demektir."  (Alıntı)
24738	Kim her gün dişini sıkıp ta enaz 1.5 saatini mutfakta yemek yapmakla geçirecek? Olay tamamen usengeclikle alakali.Hazırı  varken kimse zahmete girismiyor.Hersey bir yana encok fast foodla beslenen küçüklere üzülüyorum.Çoğu obez adayi,şimdiden...⚠
10449	Seni benden daha fazla seven birini bulamazsın Bulursan da onun anasını avradını  @USER
22766	Mutsuz değilim ama halim kalmamış gibi
44766	bugün cumartesi ve ben sizi çok özledim
23212	...KEŞKE HER KÜRT BÖYLE MEDENİ KÜLTÜRLÜ OLSA HERYERDE HER ORTAMDA...TÜRKLER İÇİNDE GEÇERLİ!!!
31878	Sağlık çalışanını korumak bir devletin görevidir.#sagliktaterör
14006	Sevgilisi için arkadaşlarıyla arasını bozan Serefsizdir
26177	ben hiçbir şeyi unutmam, ben bana yapılanı affetmem ama seni, defalarca, hatta her defasında
18650	@USER Takibi bırak memleketi nasıl yönetecek
17472	@USER diyecek birşey bulamıyorum Allah sonumuzu hayır etsin  hayırlısı neyse öyle olsun   ..
14165	Dolara gücü yetmeyenler Muharrem İnce’ye, “Projesi ne.” Demez mi, gül, gül, gül...
33975	Bana kafasında sarı şapka gibi bir şey olan Tae'yi atar mısınız? Bu gün ki konserde ki hali yani.
44254	Kim bilirdi aşkının bedeli geceliği 300 olduğundan
38244	@USER hırsız fiko 2 sene daha hareket bekleme operasyon çocuğu işini yaptı çekildi
38320	@USER @USER @USER saat 4 5 te banka kapanıyor ,krediyi alıp ankadan istanbula geçicem sabahına araba satışı yapıcaz. Bunlara kalsak hepsi yatmıştı. Allahtan başka bankadan 10 dakikda hallettik işimizi. Çok büyük pişmanlık i.
43725	@USER @USER Bence olay o değil, dalga dalga büyüyen hdpkk lılara karşı evlatlarımızı verin diyen anaların isyanını ,gelen bir emirle bastırma gündem değiştirme algısıdır,ama korkunuz olacak ve bu millet hdpkk yı silecek 🇹🇷🇹🇷
45085	dalgasına f*nansal k*lelerle ilgili tweet atmıştım 30 dk içinde 20 kişi 5 senelik okul ücretimi karşılayacak şeyler yazmışlardı gram şaşırmadım cidden
39842	@USER 😂😂😂😂😂  hava yağmurlu bütün maçlar iptall
44882	@USER @USER Bence bizdeki tek sorun takım oyununu  oynayamamak  onu hallettigimizde gerçekten çok iyi takım olacagiz
41323	@USER Selçuk artık penaltı atamaz. Kaçıracağına emindim. 2 metre fazla uzağa top atamaz
34833	@USER Ya bu aşırı doğru hepsi amcama benziyor
40920	@USER Edelim de en çok Senin için edelim ❤️
37287	Gazete ilanı verecek paramız yoktu bizde twitterda etkinlik yapalım dedik 😂 2019 KPSS öncesi 3000 GUY ilanı talep ediyoruz.       #KpssÖncesiGelirUzmYard    @USER    @USER    @USER    @USER
41960	NİSA SR: 45 - Allah sizin düşmanlarınızı çok iyi bilir. Gerçek bir dost olarak Allah yeter. Ve yardımcı olarak da Allah yeter.!!!
28119	Sigarayı bırakalı bi hafta oldu
45389	Hofff bugün bime elektrikli motosiklet geliyodu tınaztepe dağında çeker mi diye araştırcaktım bak unuttum :(
41605	Diyet yaparken kilo almak mı... allahım al canımı
43749	@USER Davitoglu‘na ne zaman söyledi onu bilmem lazim yeni söylediyse demekki beraber calisiyorlar
26236	tek parça ölemeyiz diye herhalde aq
45405	Blackpink'in bu kadar güzel fotoğrafı olmasaydı keşke ikide bir icon değiştirip duruyorum aw çok zor
41885	Başakşehir - Fenerbahçe   24 Ağustos Cumartesi | 21:45      Başakşehir 1 - 2 Fenerbahçe   Goller: ilk yarının sonuna doğru Rodrigues ve 70'den sonra Vedat Muriqi'den gelecek.      Başakşehir ise 80'dan sonra atacak.
42968	Ya ben sabahları çok sinirli canavar gibi bi kız oluyorum neden beni anlayışlı karşılamıyosunuz? Bi durun sigaramı içeyim sonra düzelirim zaten!!
31822	Şu hırsızlar yakalanıp hakkında soruşturma açılsa da bizde rahat rahat yks sınavına hazırlansak. Odaklanamıyoruz😂😁 Binali Başkan ❤️   #HırsızVar @USER  @USER
32769	Rolling 1      R madrid  maçı 2,5 üst       Oran : 2,00      100 x 200      Herkese bol şans      #rolling #iddaa #canlıbahis
18694	@USER Ben sınavlarım hep böyleydi sınava zevkine girmişim gibi çözdüm KPSS'de daha fazla terledim çünkü atanacaktım 😁
25454	@USER Burası bazı insanlar için kamuflaj görevi yapıyor. Gerçek hayatlarının pisliği ve sapkınkığını, burada yarattıkları hayali karakterler ile kapatıyorlar...
32141	Ekonomi ile top yekün mücadele için bol bol sigara için, her paket de extra 2 TL katkınız olsun...
22346	Bazen tek isteğim her şeyden kaçıp sana sığınmak. Kendimi ve hayatımı bir anlığına unutup senin boynuna sokulmak öylece.
14103	Mustafa Kemal Olsaydı 😁olsaydı ama sadece chp'lileri idam ederdi Şapka takmıyorlar diye .
38854	@USER @USER Yani 600 yıllık Osmanlıyı son yüz yılını baz alırsan sonuçlar iç açıcı olmaz tabi .Sanayi devrimini gerçekleştiremediği için de sonu da gelmiştir. Kullandığı alfebe arap alfabesiydi ondan çağın gerisinde kaldı yaklaşımı yanlış olur .Örnek Japonya latin alfabesi kullanmıyor.
10609	Ntv Spor'u özledim ben ya ama en eski olanını
44192	@USER @USER Aşure yenmez mi yaaa ☺️Ne tuhaf lakırdılar bunlar😂😂
35569	Cengiz Kurtoğlu'nun da dediği gibi, "dayanılmaz bir şey oldu hasretin dün gece resmini öptüm de yattım"
22195	İnsan Türü, Acaba Daha İyiye Giden Yolda İlerlemekte midir? Bu soru da gösteriyor ki, Kant a göre tarih, iyi ve kötünün sürekli yer değiştirdiği ve bunun böyle sürüp gittiği bir alan da olabilir.      Heinz Heimsoeth / Kant ın Felsefesi /
37589	Futbolda maç  başladıktan sonra kural değişmez. Başka bir kural daha vardır hakeme sürekli itiraz edersende kırmızı kartı görürsün #EmeklilikteYasaTakılanIar #BelirleyiciGüçEYT @USER @USER
38013	@USER Amin inşallah cook mutlu olurlar.tatli dil,güler yüzle açılmayacak kapı yokdur.hele kalbin kapısı ,Anlayış sevgi ile birlesince   sonuna kadar açılır, Çifte ömür boyu mutluluklar   dileklerimle bir yastık da kocasınlar.🌹❤🐞🦋🙋‍♀️
15532	@USER Evet ingilizce ve korece rica ederim teşekkkür edilecek bir şey değil 💜💜
33579	Az daha göt altına gidiyoduk aman abim yapma
30607	Bakanım hükümetiniz bizlere söz verdiği 10551 kişilik atama 22 aydır Beklemekte artık sizlerden güzel haberler bekliyoruz.       🌾  AtamaYapmayan BekirBakan  🌾   #TarımVeOrmana10binAtama #ziraatmühendisiatamabekliyor  #ziraatmüh5000 💐457
32256	@USER @USER Kim gerizekalı acaba, hayvanların da acı çektiklerini unutuyor bu salaklar
30684	Şu haber doğruysa Türk futboluna elveda... #Perşembe #5harfliler #14MartTıpBayramı
35422	@USER Bir tarladan 50 ton çıkıyor biraz saçma olmuş
17082	@USER O kadar kötü futbol oynanıyor ki.   Brezilya iyi gözüküyor.
41942	Sen hiç ‘hiç’ oldun mu?
29206	@USER "Destekçileri, Yetkileri Arttırılmış CB’nın Mısır’ın İstikrarı ve Ekonomik Gelişimi İçin Elzem Olduğunu Söylüyorlar.   Bunun Olmaması Durumunda, Müslüman Kardeşler‘in Geri Gelebileceği Tehdidinde Bulunuyorlar"      Tam da Böyle işte   Demokrasilerine Sahip Çıkamayan Her Ülkede Olan....
36039	Güldüğüm zaman geliyosun aklıma birden benim için hiç gülmediğini fark ediyorum işte o hüzün her şeyi anlatıyor.
23684	@USER @USER Tebrik ediyorum sizi Ali bey keşke herkes memleketinin takımını tutsa.
10840	@USER @USER Birde Erdoğan sanki bunu takıyor da.   Sorsan ismini bile bilmezdir
13438	Bakıyorumda en çok satanlar listesinde yine dost bildiklerimiz var
34757	@USER Ahmet çakar değil fake mk o hesap 🤣🤣ulen vedo ya
11500	@USER Sn bakanım sizin resmiyazi dediginiz nedir merak ediyorum kurum yöneticileri o yazıların hükmü yok diye bizim çalışma talebimizi reddediyor.
20881	#30AgustosZaferBayrami #kutluolsun. Başta #MustafaKemalAtatürk olmak üzere tüm silah arkadaşları ve bu vatan uğruna fedakarlık yapan kahramanları minnetle yad ediyoruz.
37937	@USER Minik serçe bu sen misin?
10158	@USER BIG HIT PARAM YOK AQ PARAM YOK. ARKADAN ÇALACAĞIM SANA ŞİMDİ WHIPARAM PARAM PARAM DİYE. YETER ARTIK.
40258	@USER @USER @USER Anayasa Mahkemesi kapatılıp İstiklal Mahkemeleri açılıp teröristler, katiller, sapıklar önce gebertilip daha sonra mahkeme ilamları cesetlerine iğnelensin
23126	Kalbim gümbür gümbür sanki Türkiye'ye geleceğinizi açıkladınız    Bir fotoğrafla bu hale geldim      @USER
41978	Yaz bitmiş sayılmaz henüz   Yanına çömelmiş   Sevgi hakkında söyleşiyorum   Bodrum limon ile dolu Sevgili 👨‍🍳
38464	@USER @USER Belli kitlelere hitap edenler konuştuklarına dikkat etmesi gerekir.toplum huzuru ahlakı diye bişey var
32546	bugün Bursaspor Trabzonspor maçında Nijerya milli takımı Nwakaeme'yi izleyecekmiş. Milli takımda oynamayı deliler gibi arzulayan Nwakaeme'den bahsediyoruz. Kral bugün en az 2 gol 1 asist yapar rahat olun maç bizde #Trabzonspor #BugünGünlerdenTrabzonspor
28517	Acımasız olma şimdi bu kadar..
15452	@USER 3 saat kaldı uyuyamıyorum feels geçirirken ölmem inşallah
25544	Oda arkadaşım ailesiyle kürtçe konuşuyor umarım bana sövmüyordur
12379	Yine ne istediğini bilmez vaziyetler içerisindeyim birisi çekip kurtarsın şu durumdan
40326	@USER Zaten pek fazla ihtimal kalmadı 😜
39157	@USER Bunları anında itlaf etmek lazım. Asla eğitilmezler
29854	@USER Gokhan Bey bizdeki normal vatandaşın işi başından aşkın yani ya fabrikada yada bağda bahçede zamanı bol olan %5 kene gibi asalak seçkin elit takımı var bunu gören onlarda zaten bunu istiyorlar neden sesleri çıksın.
14331	@USER Yaramaz çocuk gibiler gözünü ayırma ayarı yok ya la bunların.
37474	@USER Kumbahçe Mahallesi Sakallı Sokak da şebeke hattı patlamış. Su boşa akıyor. Ayrıca sokak çok pis ve çok ilgisiz!  Yeni yönetime duyurulur! @USER
29090	Kalbim gümgüm atıyor. Sana bir şey mi oldu diye kafayı yiyorum...
15133	Ne kadar çok olumlu düşünmek istesem de olumsuz olan daha çok şey çıkıyor
24623	Yolun ucunun nereye varacağını düşünmek beyhude bir çabadan ibarettir. Sen sadece atacağın ilk adımı düşünmekle yükümlüsün. Gerisi zaten kendiliğinden gelir
12040	@USER Sayın @USER Bakanım GIDA TARIM VE HAYVANCILIK BAKANLIGININ 10.000 PERSONEL talebini hala onaylamamak YERLİ ÜRETİME BÜYÜK BİR İHANETTİR. BU KARA TABLONUN DAHA FAZLA PARÇASI OLMAMANIZ ÜMİDİYLE…#NISANDA_Tek_Seferde_10000 #GTHB5BİN #ZiraatMüh5000 @USER
25709	Aramıza hoş geldin kuyu papağan.
11432	Şuan ki saç stilimle memlekete gitsem kesin vururlar beni hiç olmadı abim sakat bırakır sonra dükkana götürür keser..
20636	@USER Küçük ABD tamam da ama sonuçta İsrail'i korumak için kurulmuş bir üs onu demek istedim
31826	@USER @USER @USER @USER Neden ? Yoksa @USER kaçırıldı mı?tehtit mi edildi? Neden utanalım kibrini zaten yazıyordum şimdi ya beceriksiz ya da Binali beyi o istemiyor nasıl istersen öyle düşün İstanbul il teşkilatı uzun zamandır bitik durumda
38340	@USER Umut diye pavyon var orada yedi geçen hafta
34151	Asıl mesele seçim değil. O hallolur, tüm şüpheleri yok edecek şekilde yeniden yapılır ve biter...   Mesele; Ülkenin önünde gerçekten çok büyük sorunlar var, yakın gelecek çok şeylere gebe gibi...
38800	@USER @USER TELEFON ACIYORUZ NE ILGILENEN NE SORUNU ÇOZEN VAR ALIBABA MAH 5018 SOKAK TOZ TOPRAK KIRSAL KÖY YOLU DEGIL Kim ilgilenecek ...kimin umurunda olacak bu sokak. @USER Baskanim bilginiz olsun birimler bi haber herseyden.kac kere beyaz masa yi aradik
28927	Oyna devam dimi @USER faul bile yokken ne sarısı
19239	@USER Böyle bir ihtimal olabilir mi ? 😎
42240	Kafama koyduğumu yaptığıma göre normale dönmüşümdür.Böyle olmaya devam edecem 👀#cumartesi
11252	Kopek giren eve melek girmez derler; çin astrolojine göre köpek yılında doğanların koruyucu melekleri olmazmış, zaten kendilerini bizzat kendileri her turlu maddi olmayandan koruyabilecek marifetdeymis, bize kötü olarak anlatilanlar aslında kötü değil,sadece eksikligimizmiş..
31766	@USER ÖNCE BÜTÜN OYLARI BİR SAYSADIYDINIZ. SONRA GEÇERSİZLERE BAKARDINIZ.
18822	@USER Tenekeyi parlatsan, hiç çeyrek altın, eder mi?
44051	Eski sevgiliyle arkadaş olunmaz ne söylesen sevgiliyken ki olaylara bağlıyor
22094	Toplam Goller      Üst (2.5) 1.62      Her İki Takım da Gol Atar      Evet 1.55      Çat çat çattt   KAZANDI...
36190	@USER @USER Yiğit hocam vak türk telekom sor diyor sorun varsa sor hocam
17680	@USER O BENİM KARDEŞİM DE BU BENİM AMCAOĞLUM MU DERKEN SEMİH GÜLÜP LAF ÇAKTIRDIN BİRİNE DİYOR, O BİLE NE DEDİĞİNİ KİME DEDİĞİNİN FARKINDA VE SİZ BUNDAN SEMAYA DEĞİL DAMLAYA LAF SOKUYORSUNUZ,BAYAĞ ZEKİ BİRİSİSİNİZ CİDDEN
10488	Keşke çirkin olsaydım o zaman şanslı olurdum
11499	Abidin Handan'ın koltuğu ile ilgili şakasını gerçekten çok beğendim #VazgeçmemBizden
38461	Hocaların sadece ders üzerine durduğu , dersi geçsin ahlak düsünce hicbiri önemli değil . Alın size sadece ders örneği
39874	@USER Ne varsa captain marvel izledim aile arasında izledim görümce izliyorum şimdi bida zorla anabell mi ne izledim gıukugkubjk
33680	Sıklıkla yaşadığm içsel bir muhakeme      Birinci iç ses: Farkındayım Allahım, haketmediğimiz hal de senden çok şey istiyoruz. (Mahcubiyet)       İkinci iç ses:.. tamam da sadullah, ondan başka isteyecek Rab’bin, ondan öte gidecek kapın mı var. (İnanç)
33243	@USER Telekom da ruyaniz kabus olacak
25011	@USER "Diyanet İşleri Başkanı: Kur-an'ın girmediği kalp, karanlık bir kalptir" bu nasıl bir açıklama?hristiyan ve musevi vatandaşların vergisi ile de çalışan bir kurumun başı olarak açıklamanız tam bir gaflet
20230	Ya sevgili dostlar duygular nasıl kontrol edilir var mı bir hack
22477	@USER  Bugünkü kanunlar.. büyük sineklerin delip geçtiği.. küçüklerinde takılıp kaldığı bir örümcek ağı gibidir.
44179	@USER @USER @USER @USER @USER Fahiş fiyata yapilmiş olan önceki araç ihalelerinin yerine yapilacak uygun ihaledir o diyorum...
34458	Anneler günüymüş!   Sağlığında kıymetini bilenlere mutlu olsun!   "Annem" diye seslenemeyeceklere; Allah'tan sabırlar dilerim:(   Rahmet-i Rahman'a kavuşmuş başta sevgili Annem olmak üzere hepsinin ruhu için El Fatiha!   Elbet seven gönüller sevdikleriyle haşrolacak.Elhamdülillah💙❤🌹🌹
45458	Sözün kısası;   Yalı çocuğu kaybettiği maçı hazmedemiyor,Nasrettin hocanın dediği gibi    “Göl maya tutarmı,ya tutarsa”😂😂😂
11335	Hiç kuşku yok ki yaptığım en doğru şey; kendini vazgeçilmez sanan insanlardan uzaklaşmak oldu...
32575	Tarihte bugün :13 nisan1994 tarihine Radyo-Televizyon Üst Kurulu kuruldu
12753	@USER Kimse kusura bakmasın BJK taraftarı Gomis’le dalga geçeni kendi arasında tokatlar bunlar ibneliği meşrulaştırmış
34433	İmamoğluna yapılanlarla Galatasaraya yapılan oyunların bu sene aynı olduğunu düşünüyorum.. Ama unuttukları bişey var Allahın adaleti var hepsi sene başında yaptıkları bildiriyide, tükürdüklerinide unuttular.. Tebrikler @USER , @USER , @USER @USER 👏👏
34377	Beyni yok fikri tebrikler yaşamayı nasil başarabilmiş hayret doğrusu
