comment_id,post_id,anonymized_user,message,created_at
176,17,1384df73a716d220,"das wird nicht der Einzige sein und bleiben","2015-05-21 12:47:22"
177,17,c035f72f91cb4a70,"Steht nie in der Bildzeitung so etwas","2015-05-21 12:47:22"
178,17,48048b89f6001c0c,"und was passiert jetzt mit der ratte","2015-05-21 12:47:22"
179,17,fbc634dc7f3cade6,"Wir lassen die Pest ins Land","2015-05-21 12:47:22"
180,17,338c5ca933234a97,"Na, wie bei der IS, Kopf ab.","2015-05-21 12:47:22"
181,17,4d0fa4a7f5e9f31e,"Zwischen 3.000,- und 15.000,- Euro für eine Flucht. Soviel Geld hab ich noch nie in der Hand gehabt. Damit könnte sich ein tüchtiger Mensch wie ich ÜBERALL ein neues Leben aufbauen. Auch oder gerade in Afrika! !!","2015-05-21 12:47:22"
182,17,bfbbd52eecdf7c68,"Er wird fest genommen, verhört und dann für immer eingesperrt!!

NEIN spaß XD er kommt in ein schönes Flüchtlingsquartier mit viel platz und technick,  gegenüber ist ein Kindergarten mit angrenzenden Spielplatz wo er dann immer lang gehn kann.","2015-05-21 12:47:22"
183,18,dffb5be015b82773,"Woher nehmen die nur das Geld????","2015-05-21 18:24:20"
184,18,8304cf70d86b2ff6,"ins boot zurück und ab","2015-05-21 18:24:20"
185,18,87d1275440562657,"Wenn ich bei einer Keuzfahrt Kabine mit Fenster und Balkon buche muß ich auch mehr bezahlen.Würde mich noch interresieren was ein Butler kostet.","2015-05-21 18:24:20"
186,18,d766dfb93914e8da,"Alle wieder zurückschicken..","2015-05-21 18:24:20"
187,18,99801f29cdb3f4e5,":v  Hallo Freunde!

 “Zeig mir doch, was Mohammed Neues gebracht hat, und da wirst du nur Schlechtes und Inhumanes finden wie dies, daß er vorgeschrieben hat, den Glauben, den er predigte, durch das Schwert zu verbreiten.”

***

""Zeig mir doch, was Mohammed Neues gebracht hat und da wirst du nur Schlechtes und unmenschlich, wie sein Befehl, durch das Schwert zu verbreiten den Glauben, den er predigte, zu finden.""

+++

☩Papst Benedikt XVI☩ unter Berufung auf die Byzantinischen Christian Kaiser, dem XIV Jahrhundert, Manuel II Palaiologos, in “Aula Magna” der Universität Regensburg(Ratisbona), Deutschland, im Jahr 2006.

:)  ? Lasst uns auch beten
zur Umwandlung von
Franziskus oder Kardinal
Bergoglio!  ?  ;) 

Wie und / oder Teilen auch:
“Genießen” und /oder  “Aktie” zu:

Himmelfahrt unseres Herrn Jesus Christus. (Christi Himmelfahrt)
https://www.facebook.com/photo.php?fbid=249737181834189&set=a.125480024259906.21621.100003937266126&type=1&theater

+++

Unser Herr von Bonfim
(Ein sehr berühmter Hingabe an den Bundesstaat Bahia, Brasilien.)
https://www.facebook.com/photo.php?fbid=494622750678963&set=a.125480024259906.21621.100003937266126&type=3&theater
“IN HOC SIGNO VINCES!!!”","2015-05-21 18:24:20"
188,18,ce1f10461de9ece6,"haben wenigstens die schlepper was davon und wenn die sich das leisten können kann es ja nicht sein das die geld von uns brauchen also merkel und co ihr müßt nur mal ganz kurz darüber nachdenken was da zu tun ist um unser steuergeld zu sparen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","2015-05-21 18:24:20"
189,18,c5f9e9f7d16137a1,"Wie kommt die zeitung zu solchen preisen.waren die persönlich vorort um nach zu fragen","2015-05-21 18:24:20"
190,18,f52ab69ab050d44c,"Überlegt doch einmal was eine Mutter + Balg uns Steuerzahlern kostet...!
Macht die Augen auf!!!111","2015-05-21 18:24:20"
191,18,2acfb5d39f0d4522,"Schlechte und maximal hetzende bericht erstattung. Noch weniger wie der journalist, haben die menschen im kopf die es glauben...","2015-05-21 18:24:20"
192,19,d86cf518f72b419f,"Schließen und die ganze Familie und Verwanten sofort Abschieben-jeder Kriminelle Ausländer,wird gleich mit der ganzen Familie Abgeschoben,so passen die ältern fieleicht auf die jüngern auf...","2015-05-22 22:37:30"
193,19,f52ab69ab050d44c,"Mütter sind um einiges schlimmer!","2015-05-22 22:37:30"
194,19,21ba9f9ca5b7434d,"ihr scheiss nazis","2015-05-22 22:37:30"
195,19,64b3f65cf6b360aa,"Ihr wixxer ihr nazi haltet die fresse","2015-05-22 22:37:30"
196,19,262ad4e024ad5abd,"als was kann man die scheiß islamisten eigentlich bezeichnen? Restmüll oder Sondermüll!!!!!!!!!","2015-05-22 22:37:30"
197,20,3e83a5f388165837,"jawol direkt raus mit kriminellen","2015-05-25 19:16:23"
198,20,1e4d3386070a9287,"bedauerlicher Einzelfall????","2015-05-25 19:16:23"
199,20,bb239f01a24b3d25,"Das gute daran ,dieses pack legt sich selber um","2015-05-25 19:16:23"
200,20,d367cd40e2821a55,"Egal woher sie kommen. Straffällige Ausländer gehören RAUS ohne Ausnahme","2015-05-25 19:16:23"
201,20,bffc6c5117091379,"ein nicht mehr wegzudenkender Facharbeiter ?","2015-05-25 19:16:23"
202,20,3775ab1294dd64db,"Diese Drecks Albaner!!  Vor zwei Jahren 2012 haben dieses Mist Schweine Ficker von Albaner einen Freund von mir erschossen wegen Nichts!!!  Die sollen sich alle zurück nach Albanien verpissen und sich dort gegenseitig abknallen!  Drecks Volk!!!  Raus, mit dem Pack!!","2015-05-25 19:16:23"
203,20,7d78cb245dff6e8d,"Sofort abschieben","2015-05-25 19:16:23"
204,20,785f4025b9b199a3,"Sofort raus ! Weg damit!","2015-05-25 19:16:23"
205,20,8f3de2353725f8a4,"der Polizist schaut, als hätte er nen Geist gesehn :D","2015-05-25 19:16:23"
206,21,c4fb21aa2c8a2402,"die fehden werden hier ausgetragen, weil die autos dort noch nicht zusammengeschraubt sind","2015-05-26 13:12:51"
207,21,1f4e57f29e183637,"Drecks pack","2015-05-26 13:12:51"
208,21,d367cd40e2821a55,"Wenigstens machen sie sich gegenseitig alle................","2015-05-26 13:12:51"
209,21,bd0f9d9e47b2e3d1,"was solls ,wenns dadurch weniger vom Pack wird,","2015-05-26 13:12:51"
210,21,079937fff311c9f3,"schade war das auto wohl leider zu langsam!!!!","2015-05-26 13:12:51"
211,21,74f30b6cf33e8b52,"Ihr nervt langsam mit den scheiß","2015-05-26 13:12:51"
212,21,bf9c9ddef0c4ac50,"Den Zirkus sollen sie in ihrem Land veranstalten","2015-05-26 13:12:51"
213,21,1c7024a3d2e26462,"Warum hat die Polizei die beiden Serben denn ihren Streit nicht zu Ende führen lassen. Dann hätten wir heute zwei Probleme weniger.","2015-05-26 13:12:51"
214,21,8f3de2353725f8a4,"wie wärs wenn Ihr euch um euren eigenen Scheiß kümmert? :D","2015-05-26 13:12:51"
215,22,280c28a6da8661fe,"Gut gemacht ihr super Regierungspolitiker. Wenn der Staat nicht mehr für die Sicherheit seiner Bürger sorgen kann - dann werden sie es irgendwann selbst in die Hand nehmen. Ihr seid schuld daran, dass die Staatsbürger in diesem Land immer radikaler werden!","2015-05-27 09:02:34"
216,22,bb239f01a24b3d25,"Das ist in Deutschland auch so ,aber nur "" Einzeltäter"" lächerlich unsere Politiker","2015-05-27 09:02:34"
217,22,85873cb14b158dc3,"Einzelfälle!!!! warum beschweren die sich? war doch so gewollt wir brauchen doch Facharbeiter","2015-05-27 09:02:34"
218,22,bd91f2bf49b9882b,"Kay . Ich finde die Ausländer, die aus Süd-Osteuropa kommen ganz nett. Ich mag wenn die ein bisschen Action auf der Straße bringen. So hat man keine Langeweile mehr.","2015-05-27 09:02:34"
219,23,d86cf518f72b419f,"Wieso nicht 15 jahre,war doch Mord...","2015-05-27 12:36:45"
220,23,1dd4caf9ff22e265,"Siebeneinhalb Jahre für ein Menschenleben...","2015-05-27 12:36:45"
221,23,26b4133c9187ea12,"Bedauerlicher Einzelfall-wie immer.","2015-05-27 12:36:45"
222,23,bd0f9d9e47b2e3d1,"Todesstrafe wäre besser,sollte wieder eigeführt werden,","2015-05-27 12:36:45"
223,23,b732c964fb104edc,"In 2 Jahren ist der wieder raus.","2015-05-27 12:36:45"
224,23,b1af66371bad9a36,"a witz,nach 5 draussen ! abartige justiz","2015-05-27 12:36:45"
225,23,56a935d70bc098c4,"die südländer sind alles kinder , daher milderne umstände, die südis wissen wann die trännendüse aktiviert werden muss.","2015-05-27 12:36:45"
226,23,56a935d70bc098c4,"ein moslem hat das recht seine alte kalt zu machen, minderwertig für die, es ist nur eine gebährmaschine für die typen.","2015-05-27 12:36:45"
227,23,99f015dd67f72aa2,"Lol ja das böse böse kiffen, aber so leute kommen auf freien Fuß,  kann mir keiner erzählen;  daß der solange einsitzt.","2015-05-27 12:36:45"
228,23,99f015dd67f72aa2,"Mord sollte lebenslang geben, scheissegal wo der freggel herkommt.  Deutsches land, deutsche Gesetze.","2015-05-27 12:36:45"
229,23,23b33233cd169a52,"ach ist doch nur ein Einzelfall,aber warum nicht Lebenslänglich ?","2015-05-27 12:36:45"
230,23,6432ab1a6763fde6,"Aus Bosnien:  Moslem??   betimmt.","2015-05-27 12:36:45"
231,23,e6d1b1bf5677a171,"Viel zu wenig","2015-05-27 12:36:45"
232,23,947da0e6ce2d432f,"Ihr Affen seit untergebildet 
Doch es reicht aus um mich beim schlagen eurer Väter zu filmen 
Ihr pedos","2015-05-27 12:36:45"
233,23,7a53f0132ca15296,"Ich bin Tierschützer! Aber dieses Gesochs muss raus","2015-05-27 12:36:45"
234,24,bb239f01a24b3d25,"Einzelfall !!!","2015-05-28 16:15:07"
235,24,dec165b2784b8c50,"Die neuen Facharbeiter eben:","2015-05-28 16:15:07"
236,25,bd3542afe99960e8,"Warum hängt man Abschaum nicht auf?","2015-05-31 17:14:29"
237,25,3d0ca51435890346,"Ausländer sind alle Dreck","2015-05-31 17:14:29"
238,25,6db448f5269476df,"Raus aus deutschland mit diesen Dreckfressen","2015-05-31 17:14:29"
239,25,40ff32b41c571354,"raus mit das pack","2015-05-31 17:14:29"
240,25,fbc5dd8fddb95f78,"da wäre ich auch dafür","2015-05-31 17:14:29"
241,25,6e1ff6895006c86d,"warum ist das so mit den Kreaturen ganz einfach weil das im Deutschen Knast wie ein 5 Sterne-Hotel zu vergleichen ist, die müssten so behandelt weren wo se herkommen ganz einfach","2015-05-31 17:14:29"
242,25,0637d94bd5d7d2b7,"Ja, da sind deutsche Polizisten und deutsche Kampfflieger und deutsche Raketenstationen mitten in Tirol, das ist Ausläderkriminalität! Ebenso die - aus meiner Sicht - kriminellen Tagungen, die dieser Tage diese Ausländerkriminalität bedingen!!! Ditie","2015-05-31 17:14:29"
243,25,a099da7eb411c988,"deutschland den deutschen ganz einfach !!!!","2015-05-31 17:14:29"
244,25,5139ddd5c9b16054,"Wie hießen die deutschen Straftäter in der österreichischen  Kriminalstatistik? Etwa Murat, Ali, Chem und Aiche?","2015-05-31 17:14:29"
245,25,947da0e6ce2d432f,"????
Was für hurensöhne","2015-05-31 17:14:29"
246,26,ecf807edacc1eaa1,"zum Thema  https://pbs.twimg.com/media/CIIFWeaW8AAmP34.jpg","2015-06-23 15:05:27"
247,26,a90142c8fe3cbbbb,"..Die Frau gab den Beamten zu Protokoll, dass sie von ihrem Gatten wiederholt geschlagen, gewürgt und eingesperrt worden sei. Er soll sie mit Schlägen gezwungen haben,  ---------ein Kopftuch zu tragen----------. .......daher weht der Wind......http://www.kleinezeitung.at/s/steiermark/chronik/4760631/GRAZ_Altes-Gutachten-stufte-Amokfahrer-als-verlaesslich-ein","2015-06-23 15:05:27"
248,26,4a8c6e6a4c0ef84b,"""Follower"", was ist das?","2015-06-23 15:05:27"
249,26,47c41b03e3d3819e,"Erklaert einiges :(","2015-06-23 15:05:27"
250,26,5bbb367106e2f1e7,"na da sind jetzt einige sehr stumm geworden die dies als hetze gesehen haben, traurig !","2015-06-23 15:05:27"
251,26,47c41b03e3d3819e,"Wo bleiben die Lichterketten und Demonstrationen ? Oder gibt es das nicht fuer diese Opfer ???","2015-06-23 15:05:27"
252,26,947da0e6ce2d432f,"Ihr Affen seit untergebildet 
Doch es reicht aus um mich beim schlagen eurer Väter zu filmen","2015-06-23 15:05:27"
253,27,ad5d900a142b969f,"ja und in drei jahren stellt im ein sogenannter psychologe eine freifahrtschein und er kann wieder durch drehen. sowas wegsperren und zubetonieren","2015-06-28 14:23:21"
254,27,a3f996e9eb5c3d2b,"Kein Kommentar..... 
Benehmen sich wie Schwein, begehen Straftaten, bekommen keinerlei Konsequenzen... 
Unmöglich.... O.o","2015-06-28 14:23:21"
255,27,5e91144784b61711,"Mir gefällt nur, dass auch der ehemalige rote Bürgermeister von Graz, Nagl, hautnah miterlebt hat, wie das Gesindel, das er nach Graz geholt hat und gegen das man nicht einmal was sagen darf, sich verhält. Multikulti ist nicht so super, oder Genosse Nagl?","2015-06-28 14:23:21"
256,27,bd3542afe99960e8,"Die asoziale Familie ganz einfach ausrotten.","2015-06-28 14:23:21"
257,27,0521a1c54e45ed1f,"Typisches Balkangehabe, ......erschuettert mich wenig-ist deren ""Kultur"" die sie stur beibehalten. Der haette auch nie die Sissi aus dem Dorf heiraten wollen, nein da fahr ma in die so schlechte Heimat die man ja verlassen musste und importiert gleich wieder eine .....unfassbar das hier zugesehen wird. Ist m.E. ein Verbrechen was die Behoerden auffuehren.....","2015-06-28 14:23:21"
258,27,fa53574fa8c93df5,"Ein durchgeknallter Ausländer rechtfertigt keinen pauschalen Ausländerhass.","2015-06-28 14:23:21"
259,27,947da0e6ce2d432f,"Ihr Affen seit untergebildet 
Doch es reicht aus um mich beim schlagen eurer Väter zu filmen","2015-06-28 14:23:21"
260,27,7a53f0132ca15296,"Wer kommt den noch nach Deutschland!","2015-06-28 14:23:21"
261,28,8519e8920e43167c,"Immer schön aufpassen und sehr  wachsam sein.","2015-07-03 17:20:22"
262,28,4a8c6e6a4c0ef84b,"Was für'n ""religiöser"" Extremismus??

Islam ist keine Religion und hört endlich auf den wie eine Religion zu behandeln!!

Erkennt dem endlich den Religionsstatus ab, das macht Vieles einfacher!!","2015-07-03 17:20:22"
263,28,ad5d900a142b969f,"das ist wie bei den kreuzzügen nur da haben die muselmanen eins auf die eier bekommen. man sollten denen bei der geburt die klöten gleich abschneiden","2015-07-03 17:20:22"
264,28,85873cb14b158dc3,"Oh das ist aber was ganz neues!!!!!","2015-07-03 17:20:22"
265,28,7a53f0132ca15296,"KeinGlaube wer besser!!","2015-07-03 17:20:22"
266,28,1ce304ff76a3e408,"es ist unglaublich, wie das Gutdeutschentum immer wieder noch kriminell gewordene Ausländer und Migranten beschützt. Dieser Dreck gehört abgeschoben, notfalls mit harter Hand und eiserner Faust, koste es was es wolle.","2015-07-03 17:20:22"
267,28,0ddc2502483635c2,"Mal kurz aufm Punkt gebracht ohne Aggressivität etc
Wenn wir gehen? Dann nehmen wir alles mit
Ihr dürft nich in den Ausland denn da seit ihr die Ausländer
Ihr habt kein Eis, döner, Ferrari,Lamborghini, kein spaghetti, kein vodka, kein obst oder Gemüse das aus dem Ausland kommt , kein i phone ihr habt dann so gut wie gar nix. Schon krass wie Menschen alles glauben was ihnen gesagt wird","2015-07-03 17:20:22"
268,28,8f3de2353725f8a4,"Wow, wie erwachsen ihr doch alle seit, ihr scheiss Nazis.","2015-07-03 17:20:22"
269,28,ffdda34c372ca984,"in dänemark gabs ne demonstration FÜR den IS ... von der politik erlaubt .. zu 100en sinds mit schwarzen fahnen durch die stadt gezogen und haben allahuakbar gerufen ....
ich bin auch der meinung, dass es bürgerkrieg geben wird. nur halt nicht in 5 jahren, ich tippe so auf 15-20. kinderficker sei dank werde ich da meine heimat schon verlassen haben.
ps: die gesamte asiatische welt lacht über uns und das ist kein witz!","2015-07-03 17:20:22"
270,28,1f4ede42add03147,"*hust* Kreuzzüge *hust* hab ich grad kreuzzüge gesagt? Hm immer dieser husten..","2015-07-03 17:20:22"
271,28,981f7c2b2a6a570b,"Diese Seite wird immer rechter","2015-07-03 17:20:22"
272,29,ad5d900a142b969f,"ob sich bei so einem noch der transport lohnt???","2015-07-03 17:27:05"
273,29,c7adb22953b3a915,"Ruhig stellen ,Bahngleis setzen ,Lokführer ablenken oder warnen.","2015-07-03 17:27:05"
274,29,3b7e41ed42daf36a,"sowas vor 20 -30 jahre,da wäre ein rollkommando in die zelle gekommen und ruhe war.heute ist die jva ein kindergarten.","2015-07-03 17:27:05"
275,29,597cccc2a0a35976,"wenn ich es aussuchen dürfte, der würde sein Verhalten bis ans Ende seiner Tage zutiefst bereuen !!","2015-07-03 17:27:05"
276,29,f2f5d1f37229d58d,"Nun, da gehen kinder schänden, mit Bewährung","2015-07-03 17:27:05"
277,29,f2f5d1f37229d58d,"Oder Geld Strafe, nach hause, was willst du denn von diesen korrupten statt noch erwarten???","2015-07-03 17:27:05"
278,29,597cccc2a0a35976,"Ich werde massiv von 02ab63aad79877f5 bedroht..muss ich mir das gefallen lassen???","2015-07-03 17:27:05"
279,29,2fd7f98d7b664109,"Der dich da bedroht den kannst du dem Verfassungsschutz melden den rest machen die","2015-07-03 17:27:05"
280,29,b64603d039b42e13,"es muss noch mehr passieren - damit dieses Land wach wird -","2015-07-03 17:27:05"
281,29,a9cb8763ba115586,"nen fernseher? hallo der gehört fixiert das einzige was er ansehen darf ist die decke dort kann er die löcher im putz zählen","2015-07-03 17:27:05"
282,29,bf511b11e8b716a1,"02ab63aad79877f5  Von so einem ""Lappen"" soll man Angst haben.  Du könntest nicht mal in einem Hasenstall Panik auslösen, du kleiner Stricher.","2015-07-03 17:27:05"
283,29,ffdda34c372ca984,"der is ja so arm und psychisch am ende, weil er mama papa, frau(en) und kind(er) im kriegsgebiet schutzlus zurückgelassen hat und nur seinen hintern rettete","2015-07-03 17:27:05"
284,30,246231d67bcfc32f,"Der konnte nicht anders.Wetter war schlecht","2015-09-07 12:35:36"
285,30,8304cf70d86b2ff6,"Kommt bei uns auch noch wartets ab","2015-09-07 12:35:36"
286,30,50301537078ebef3,"Ist nicht eigenartig, es ist  logisch, denn es könnte unserer Einwanderungspolitik schaden.","2015-09-07 12:35:36"
287,30,d03ed5934e946aff,geteilt!!!,"2015-09-07 12:35:36"
288,30,857a6c886a14a17d,"Das tut mir leid um die zwei.Es hätte einige Politiker treffen müssen die dafür verantwortlich sind das das Gesocks überhaupt nach Europa kommt.","2015-09-07 12:35:36"
289,31,a90142c8fe3cbbbb,"Das passt dazu ... wer Dokumente wegschmeisst oder vernichtet und seine Identiät verheimlicht ist als Krimineller einzustufen ! http://www.info-direkt.at/90-der-syrer-sind-keine-syrer/","2015-09-14 19:28:49"
290,31,6f270cc471543861,"jetzt ist es nicht das Pack sonder die Ausländer","2015-09-14 19:28:49"
291,31,84a15b665258efb2,"Wer vergewaltigt bitte eine 74Jährige?","2015-09-14 19:28:49"
292,31,bb239f01a24b3d25,"Da frag ich mich wer nun wirklich das PACK ist","2015-09-14 19:28:49"
293,31,915fc874f2a742d2,"Diese Menschenrasse hat eine äußert niedere, wenn überhaupt eine Hemmschwelle zur Persönlichkeit anderer Mitmenschen. Daher nur das Eine ................................. und das wirkt dann bestimmt Wunder!","2015-09-14 19:28:49"
294,31,bfad02d36b8e9191,"Hallo ihr Lieben, es passt hier vielleicht nicht rein, ich versuche es trotzdem mal. Es wird gerade viel über Muslime in den Medien berichtet. Wir führen nun eine Umfrage durch, in der wir die ehrliche Meinung der deutschen Bürger einfangen wollen. Ich hoffe ihr könnt mir helfen. Es dauert auch nur ein paar Minuten. Das wäre wirklich klasse. Vielen Dank. https://www.soscisurvey.de/forchungsprojektmedien/","2015-09-14 19:28:49"
295,31,15cc52550bb791b0,"Gleich gut sichtbar als Abschreckung aufknüpfen","2015-09-14 19:28:49"
