id,text,hs
38244,@ user hrsz fiko 2 sene hareket bekleme operasyon cocugu isini yapt cekildi,1
38320,"@ user @ user @ user saat 4 5 te banka kapanyor , krediyi alp ankadan istanbula gecicem sabahna araba sats yapcaz . bunlara kalsak yatmst . allahtan baska bankadan 10 dakikda hallettik isimizi . cok buyuk pismanlk i .",0
43725,"@ user @ user bence olay degil , dalga dalga buyuyen hdpkk llara kars evlatlarmz verin diyen analarn isyann , gelen bir emirle bastrma gundem degistirme algsdr , korkunuz olacak millet hdpkk y silecek",1
45085,dalgasna f*nansal k*lelerle ilgili tweet atmstm 30 dk icinde 20 kisi 5 senelik okul ucretimi karslayacak seyler yazmslard gram sasrmadm cidden,0
39842,@ user hava yagmurlu butun maclar iptall,0
44882,@ user @ user bence bizdeki tek sorun takm oyununu oynayamamak onu hallettigimizde gercekten cok iyi takm olacagiz,0
41323,@ user selcuk artk penalt atamaz . kacracagna emindim . 2 metre fazla uzaga top atamaz,0
34833,@ user asr dogru amcama benziyor,0
40920,@ user edelim cok senin icin edelim,0
37287,gazete ilan verecek paramz yoktu bizde twitterda etkinlik yapalm dedik 2019 kpss oncesi 3000 guy ilan talep ediyoruz . # kpssoncesigeliruzmyard @ user @ user @ user @ user,0
41960,nisa sr : 45 - allah sizin dusmanlarnz cok iyi bilir . gercek bir dost olarak allah yeter . yardmc olarak allah yeter. ! ! !,0
28119,sigaray brakal bi hafta oldu,0
45389,hofff bugun bime elektrikli motosiklet geliyodu tnaztepe dagnda ceker mi arastrcaktm bak unuttum : (,0
41605,diyet yaparken kilo almak m ... allahm al canm,0
43749,@ user davitoglu  na zaman soyledi onu bilmem lazim yeni soylediyse demekki beraber calisiyorlar,0
26236,tek parca olemeyiz herhalde aq,1
45405,blackpink'in kadar guzel fotograf olmasayd keske ikide bir icon degistirip duruyorum aw cok zor,0
41885,basaksehir - fenerbahce 24 agustos cumartesi | 21:45 basaksehir 1 - 2 fenerbahce goller : ilk yarnn sonuna dogru rodrigues 70'den sonra vedat muriqi'den gelecek . basaksehir 80'dan sonra atacak .,0
42968,ben sabahlar cok sinirli canavar bi kz oluyorum beni anlaysl karslamyosunuz ? bi durun sigaram iceyim sonra duzelirim zaten ! !,0
31822,su hrszlar yakalanp hakknda sorusturma aclsa bizde rahat rahat yks snavna hazrlansak . odaklanamyoruz binali baskan # hrszvar @ user @ user,1
32769,"rolling 1 r madrid mac 2,5 ust oran : 2,00 100 x 200 herkese bol sans # rolling # iddaa # canlbahis",0
18694,@ user ben snavlarm boyleydi snava zevkine girmisim cozdum kpss'de fazla terledim cunku atanacaktm,0
25454,"@ user buras baz insanlar icin kamuflaj gorevi yapyor . gercek hayatlarnn pisligi sapknkgn , burada yarattklar hayali karakterler kapatyorlar ...",1
32141,"ekonomi top yekun mucadele icin bol bol sigara icin , paket extra 2 tl katknz olsun ...",1
22346,bazen tek istegim seyden kacp sana sgnmak . kendimi hayatm bir anlgna unutup senin boynuna sokulmak oylece .,0
14103,mustafa kemal olsayd olsayd sadece chp'lileri idam ederdi sapka takmyorlar .,0
38854,@ user @ user 600 yllk osmanly son yuz yln baz alrsan sonuclar ic acc olmaz tabi .sanayi devrimini gerceklestiremedigi icin sonu gelmistir . kullandg alfebe arap alfabesiydi ondan cagn gerisinde kald yaklasm yanls olur .ornek japonya latin alfabesi kullanmyor .,0
10609,ntv spor'u ozledim ben eski olann,0
44192,@ user @ user asure yenmez mi yaaa tuhaf lakrdlar bunlar,0
35569,"cengiz kurtoglu'nun dedigi , `` dayanlmaz bir sey oldu hasretin dun gece resmini optum yattm ''",0
22195,"insan turu , iyiye giden yolda ilerlemekte midir ? soru gosteriyor , kant a gore tarih , iyi kotunun surekli yer degistirdigi bunun boyle surup gittigi bir alan olabilir . heinz heimsoeth / kant n felsefesi /",0
37589,futbolda mac basladktan sonra kural degismez . baska bir kural vardr hakeme surekli itiraz edersende krmz kart gorursun # emeklilikteyasataklaniar # belirleyiciguceyt @ user @ user,0
38013,"@ user amin insallah cook mutlu olurlar.tatli dil , guler yuzle aclmayacak kap yokdur.hele kalbin kaps , anlays sevgi birlesince sonuna kadar aclr , cifte omur boyu mutluluklar dileklerimle bir yastk kocasnlar .",0
15532,@ user evet ingilizce korece rica ederim tesekkkur edilecek bir sey degil,0
33579,got altna gidiyoduk aman abim yapma,1
30607,bakanm hukumetiniz bizlere soz verdigi 10551 kisilik atama 22 aydr beklemekte artk sizlerden guzel haberler bekliyoruz . atamayapmayan bekirbakan # tarmveormana10binatama # ziraatmuhendisiatamabekliyor # ziraatmuh5000 457,0
32256,"@ user @ user gerizekal , hayvanlarn ac cektiklerini unutuyor salaklar",1
30684,su haber dogruysa turk futboluna elveda ... # persembe # 5harfliler # 14marttpbayram,0
35422,@ user bir tarladan 50 ton ckyor biraz sacma olmus,0
17082,@ user kadar kotu futbol oynanyor . brezilya iyi gozukuyor .,0
41942,sen hic  hic  oldun ?,0
29206,"@ user `` destekcileri , yetkileri arttrlms cb  nn msr  n istikrar ekonomik gelisimi icin elzem oldugunu soyluyorlar . bunun olmamas durumunda , musluman kardesler  in geri gelebilecegi tehdidinde bulunuyorlar '' tam boyle iste demokrasilerine sahip ckamayan ulkede olan ... .",0
36039,guldugum zaman geliyosun aklma birden benim icin hic gulmedigini fark ediyorum iste huzun seyi anlatyor .,0
23684,@ user @ user tebrik ediyorum sizi ali bey keske herkes memleketinin takmn tutsa .,0
10840,@ user @ user birde erdogan bunu takyor . sorsan ismini bile bilmezdir,0
13438,bakyorumda cok satanlar listesinde yine dost bildiklerimiz var,0
34757,@ user ahmet cakar degil fake mk hesap ulen vedo,1
11500,@ user sn bakanm sizin resmiyazi dediginiz nedir merak ediyorum kurum yoneticileri yazlarn hukmu yok bizim calsma talebimizi reddediyor .,0
20881,# 30agustoszaferbayrami # kutluolsun . basta # mustafakemalataturk olmak uzere tum silah arkadaslar vatan ugruna fedakarlk yapan kahramanlar minnetle yad ediyoruz .,0
37937,@ user minik serce sen misin ?,0
10158,@ user big hit param yok aq param yok . arkadan calacagim sana simdi whiparam param param . yeter artik .,1
40258,"@ user @ user @ user anayasa mahkemesi kapatlp istiklal mahkemeleri aclp teroristler , katiller , sapklar once gebertilip sonra mahkeme ilamlar cesetlerine ignelensin",1
23126,kalbim gumbur gumbur turkiye'ye geleceginizi ackladnz bir fotografla hale geldim @ user,0
41978,yaz bitmis saylmaz henuz yanna comelmis sevgi hakknda soylesiyorum bodrum limon dolu sevgili,0
38464,@ user @ user belli kitlelere hitap edenler konustuklarna dikkat etmesi gerekir.toplum huzuru ahlak bisey var,0
32546,bugun bursaspor trabzonspor macnda nijerya milli takm nwakaeme'yi izleyecekmis . milli takmda oynamay deliler arzulayan nwakaeme'den bahsediyoruz . kral bugun 2 gol 1 asist yapar rahat olun mac bizde # trabzonspor # bugungunlerdentrabzonspor,0
28517,acmasz olma simdi kadar..,0
15452,@ user 3 saat kald uyuyamyorum feels gecirirken olmem insallah,0
25544,oda arkadasm ailesiyle kurtce konusuyor umarm bana sovmuyordur,0
12379,yine istedigini bilmez vaziyetler icerisindeyim birisi cekip kurtarsn su durumdan,0
40326,@ user zaten pek fazla ihtimal kalmad,0
39157,@ user bunlar annda itlaf etmek lazm . asla egitilmezler,1
29854,@ user gokhan bey bizdeki normal vatandasn isi basndan askn fabrikada yada bagda bahcede zaman bol olan % 5 kene asalak seckin elit takm var bunu goren onlarda zaten bunu istiyorlar sesleri cksn .,1
14331,@ user yaramaz cocuk gibiler gozunu ayrma ayar yok la bunlarn .,0
37474,@ user kumbahce mahallesi sakall sokak sebeke hatt patlams . su bosa akyor . ayrca sokak cok pis cok ilgisiz ! yeni yonetime duyurulur ! @ user,0
29090,kalbim gumgum atyor . sana bir sey mi oldu kafay yiyorum ...,0
15133,kadar cok olumlu dusunmek istesem olumsuz olan cok sey ckyor,0
24623,yolun ucunun varacagn dusunmek beyhude bir cabadan ibarettir . sen sadece atacagn ilk adm dusunmekle yukumlusun . gerisi zaten kendiliginden gelir,0
12040,@ user sayn @ user bakanm gida tarim hayvancilik bakanliginin 10.000 personel talebini hala onaylamamak yerli uretime buyuk bir ihanettir . kara tablonun fazla parcasi olmamaniz umidiyle... # nisanda_tek_seferde_10000 # gthb5bin # ziraatmuh5000 @ user,0
25709,aramza hos geldin kuyu papagan .,0
11432,suan sac stilimle memlekete gitsem kesin vururlar beni hic olmad abim sakat brakr sonra dukkana goturur keser..,0
20636,@ user kucuk abd tamam sonucta israil'i korumak icin kurulmus bir us onu demek istedim,0
31826,@ user @ user @ user @ user ? yoksa @ user kacrld m ? tehtit mi edildi ? utanalm kibrini zaten yazyordum simdi beceriksiz binali beyi istemiyor nasl istersen oyle dusun istanbul il teskilat uzun zamandr bitik durumda,0
38340,@ user umut pavyon var orada yedi gecen hafta,0
34151,"asl mesele secim degil . hallolur , tum supheleri yok edecek sekilde yeniden yaplr biter ... mesele ; ulkenin onunde gercekten cok buyuk sorunlar var , yakn gelecek cok seylere gebe ...",0
38800,@ user @ user telefon aciyoruz ilgilenen sorunu cozen var alibaba mah 5018 sokak toz toprak kirsal koy yolu degil ilgilenecek ... kimin umurunda olacak sokak . @ user baskanim bilginiz olsun birimler bi haber herseyden.kac kere beyaz masa yi aradik,0
28927,oyna devam dimi @ user faul bile yokken sars,0
19239,@ user boyle bir ihtimal olabilir mi ?,0
42240,kafama koydugumu yaptgma gore normale donmusumdur.boyle olmaya devam edecem # cumartesi,0
11252,"kopek giren eve melek girmez derler ; cin astrolojine gore kopek ylnda doganlarn koruyucu melekleri olmazms , zaten kendilerini bizzat kendileri turlu maddi olmayandan koruyabilecek marifetdeymis , bize kotu olarak anlatilanlar aslnda kotu degil , sadece eksikligimizmis..",0
31766,@ user once butun oylari bir saysadiydiniz . sonra gecersizlere bakardiniz .,0
18822,"@ user tenekeyi parlatsan , hic ceyrek altn , eder mi ?",0
44051,eski sevgiliyle arkadas olunmaz soylesen sevgiliyken olaylara baglyor,0
22094,toplam goller ust ( 2.5 ) 1.62 iki takm gol atar evet 1.55 cat cat cattt kazandi ...,0
36190,@ user @ user yigit hocam vak turk telekom sor diyor sorun varsa sor hocam,0
17680,"@ user benim kardesim benim amcaoglum derken semih gulup laf caktirdin birine diyor , bile dedigini kime dediginin farkinda bundan semaya degil damlaya laf sokuyorsunuz , bayag zeki birisisiniz cidden",1
10488,keske cirkin olsaydm zaman sansl olurdum,0
11499,abidin handan'n koltugu ilgili sakasn gercekten cok begendim # vazgecmembizden,0
38461,"hocalarn sadece ders uzerine durdugu , dersi gecsin ahlak dusunce hicbiri onemli degil . aln size sadece ders ornegi",0
39874,@ user varsa captain marvel izledim aile arasnda izledim gorumce izliyorum simdi bida zorla anabell mi izledim gukugkubjk,0
33680,"sklkla yasadgm icsel bir muhakeme birinci ic ses : farkndaym allahm , haketmedigimiz hal senden cok sey istiyoruz . ( mahcubiyet ) ikinci ic ses : .. tamam sadullah , ondan baska isteyecek rab  bin , ondan ote gidecek kapn m var . ( inanc )",0
33243,@ user telekom ruyaniz kabus olacak,0
25011,"@ user `` diyanet isleri baskan : kur-an'n girmedigi kalp , karanlk bir kalptir '' nasl bir acklama ? hristiyan musevi vatandaslarn vergisi calsan bir kurumun bas olarak acklamanz tam bir gaflet",1
20230,sevgili dostlar duygular nasl kontrol edilir var m bir hack,0
22477,@ user bugunku kanunlar.. buyuk sineklerin delip gectigi.. kucuklerinde taklp kaldg bir orumcek ag gibidir .,0
44179,@ user @ user @ user @ user @ user fahis fiyata yapilmis olan onceki arac ihalelerinin yerine yapilacak uygun ihaledir diyorum ...,0
34458,anneler gunuymus ! saglgnda kymetini bilenlere mutlu olsun ! `` annem '' seslenemeyeceklere ; allah'tan sabrlar dilerim : ( rahmet-i rahman'a kavusmus basta sevgili annem olmak uzere hepsinin ruhu icin el fatiha ! elbet seven gonuller sevdikleriyle hasrolacak.elhamdulillah,0
45458,"sozun ksas ; yal cocugu kaybettigi mac hazmedemiyor , nasrettin hocann dedigi  gol maya tutarm , tutarsa ",0
11335,hic kusku yok yaptgm dogru sey ; kendini vazgecilmez sanan insanlardan uzaklasmak oldu ...,0
32575,tarihte bugun :13 nisan1994 tarihine radyo-televizyon ust kurulu kuruldu,0
12753,@ user kimse kusura bakmasn bjk taraftar gomis  le dalga geceni kendi arasnda tokatlar bunlar ibneligi mesrulastrms,1
34433,"imamogluna yaplanlarla galatasaraya yaplan oyunlarn sene ayn oldugunu dusunuyorum.. unuttuklar bisey var allahn adaleti var sene basnda yaptklar bildiriyide , tukurduklerinide unuttular.. tebrikler @ user , @ user , @ user @ user",0
34377,beyni yok fikri tebrikler yasamay nasil basarabilmis hayret dogrusu,1
17739,@ user kurum arsivi gelenegi hemen hic yok memlekette . dahas arsivlemekten korkuyor bile kurumlar .,0
25553,@ user bundan sonra caner e bok atmann bi anlam yok adriano kafasnda bitirmis besiktas  !,1
34780,@ user garant yukselis onay brde isc yukselis onay gelir m ?,0
19828,@ user @ user ogleden once olduysa . teyze fena zarar etmistir . kuyumcu mukemmel kar elde etmistir .,0
13423,"uzak dusmusum kendimden , aklm , fikrimden .",0
37979,-en guzel kz bile ksa olduguna yaknr - yakskl erkek skaym soylenir -zeki fizigini begenmez -imam inancn sorgular -asker cesaretinden suphe eder -eger cehennem varsa boyle birsey olmal surekli eksikliklerimizle yuzlestigimiz bir sonsuzluktur,0
21055,@ user bende bunu dusunuyorum hayvan ufak bile olsa denetimden gecmistir . hadi gecmedi satan alan hic mi farketmedi . cok degisik geliyor bana durum kafama yatmyor ackcas kene olaynn birden ckmas birden hastalklar turemeye baslad,0
11421,@ user @ user isminin yanna kullanc adn yaz yarn snavda bence ahsjjdkf,0
30773,@ user @ user buna 2 sene once gulmemis miydiniz,0
24602,ay sarzla alakal bi tweet gordum lan sarzm 8 bok yicem,0
20808,@ user asla insanlara yaralaryny gosterme cunku sana vurmak istediklerinde ilk yer orasy oluyor,0
17324,@ user nasl bir guzellik nasl bir sexsilik,0
36703,@ user @ user yuru beee yoldas iste parti kur oy verelim,0
26823,"dun aksam icim ezile ezile cinko cocuklar okumaya basladm , bugun yazdgm cocuk kitab oyle guzel ortustu bir anda iki kitaplk bir tantm yazsna donustu . cuma gunu kirk'te ckyor yaz , umarm begenirsiniz : )",0
14631,@ user bana gecen gun tutkal sordular . eczane tutkal alaka soramadm,0
27270,@ user ben onu unuttum klibini hatrlyom nasl oluyo,0
10879,ilerde degil yakn zaman evlenecegim esimin hic bi seyini istemiyorum ev araba fasa fiso zengin olsun yeter !,0
34221,@ user altndaki var istersen ordan net anlarsn karakterimi,0
41369,"herseye ragmen sezonun ilk maclar tehlikelidir ! hele bir alt ligden yeni ckms takim deplasmanindaysaniz.hata kabul etmez birden fazla yaptk.rakibi hafife aldik , yanls kadro yanls degisiklikler hatalara devam ettik . onemli olan ders cikarilsin !",0
27370,kriter maiconsa vah bizim halimize kuyu kopek maicondan iyi stoper,1
42289,@ user adana icin sradan bir olay . haber degeri yok .,0
23521,@ user sizi darbeci yapmak kullanmak icin okula sorular verip gonderenleri sikayet edin .,0
10265,allah svt halis hocayi bir an once aramiza donmesini temenni ederiz allah ailesine tum dostlarina sabir versin hocamiza bol bol dua edelim dua muminin buyuk silahidir # ebuhanzalahoca,0
38876,@ user biraz yasiniza yaksan tarzda konusun,1
44905,@ user avrupa maclarida basladimi trabzon maf olur .d.d simdiden yoruldu hamsiler,0
21419,unf atlmayacaklar listesine alnmadk mi ykk durumdayz ?,0
43271,@ user @ user @ user gerizelal senin alacagn gol haber ziraat tr kupasnda umraniyespordan olacak .,1
21456,@ user @ user uzak gozlugunu unutma sonra sende sonra ayagn esige taklyor patatez yuvarlanrsn maazalllah . sayglar bizden,0
26555,bir gun birgun bir gun bir gun,0
19737,son model aracnda dolarlar vantilator yapan adam uyandm : ) ) ) shshshshsh,0
11271,@ user abi dubaide lojistik firmada calssam kadar alrm ona gore simdiden arapca ogreneyim,0
28064,-fener mi ortadogu ulkesine gelmem + yav hele otur bi su ic hhahah hani drinkwater degil misin,0
41991,yooo sans verseler bugun bile yok olmak isterim,0
24912,doktor : soguk alms yuzden enfeksiyon kapms annem : cok telefonla ugrasyor yuzden,0
11933,"bin adm attm sana bininde dustum , eger elimden tutacagn bilsem gocunmam bin birinci adm atarm tutmazsn biliyorum .",0
38663,@ user @ user cuneyt abi bosver sene dengin degildir ham yaparm,0
32909,"# olumuneerdogan tag acan hakknda savclar harekete gecmeli , boluculuk yapyor . cumhur baskan hepimizin cumhurbaskandr . olursek olumune turkiye icin oluruz , makam icin degil .",0
40057,@ user benim cok sacma,0
23175,@ user @ user @ user git once adn turkce koy sonra gel burda konus ! !,1
16616,"isi gucu brakp , srtna bir canta alp yollara dokulen plaza calsan haberlerinden nefret geldi . madem kendini dogaya verdin siktir git gazeteye ckyorsun habire",1
42906,@ user su anki kurdan dolar alnsa bile bile 6.15'e cktgn dusunelim faize gore cok fazla oranda bir kar elde edilir .,0
17927,gogsunde uyumam gereken geceler var .,0
30437,spyros burda ayn cumali ye benziyo ajshhaaj # survivor2019 # survivorgr,0
41956,of facebook nerden ckt,0
27119,@ user simdi burda soylemiyim linc yerim falan,0
11869,hata artk kabuslarnza girip sizi korkutur oldu . # 6yearswithexo,0
44483,@ user sene tansrsnz artk shshsh,0
22694,"@ user mesela bir argumanda deger yarglarndan olgusal sonuclara cklyorsa , arguman gecersizdir cogu boyle .",0
33382,bence dugunler icin dusuk faizli dugun altn kredisi falan yapmalar lazm faizden bile deli para kaldrrlar yada dugunleri iptal edin yormayn bizi,0
37778,kendimi lavantal ayak peelingi smartacagm bir miktar .,0
10804,adana  gidiyorum bir istegi olan ?,0
41564,dsar buz soguk evin yaknndaki cay bahcesinde saatlerdir dugun varjfjdjksjsjfj,0
19782,@ user valla ben istemem.omurgal kalmam gerek .,0
26004,gerizekallar buna emin olun sizden cok galatasaray taraftar tepki gosterir . ayrca ofsayt orta hakem vermiyor,0
39860,"@ user arkadaslar , ergenekon projesini hatrlayn . devlet kime zaman koruyacagn bilir . buradan biliyorsunuz ; devleti buralara getirenler bilmiyor ? lutfen biraz bilincli yazp , paylasalm",0
26651,@ user @ user @ user gozun kormuydu kuyuya dustun,0
25662,sinemada popcorn yenilmesi insan yendigi surece beni rahatsz etmiyor . baz fimler gercekten popcorn'luk degil . asr sessiz mesela . yemeyiver .,0
