,text,hs
297,@ basuki_btp bantu . sbg orang2 ahok beliau . @ kurawa . # blusukanahok # gue2,0
298,"ahok gubernur lupa bangun provinsi jambi lahan petani , jln kreta api jambi , riau , lampung",0
299,partai nasdem optimis menang pilkada serentak 2017 https : \/\/t.co\/eoazcxai94,0
300,"biar kalah , bangga . sabar n iklas menerima nya . bnyak jabatan ahok . # tetapahok",0
301,sabar n iklas ya . hasil nya . dukung . mna pun/jabatn yg bpk emban . # tetapahok,0
302,"wlaupun kenal , yakini slama tlah bkerja kras tuk nilai yg diperjuangkan .",0
303,"rt @ ahokdijegal : mgk bs mendukung dlm kejujuran niat utk melayani warga , gantiin dlm pekerjaan",0
304,"puluhan personel brimob nunukan diberangkatkan , amankan pilkada provinsi",0
305,@ basuki_btp sing sabar pak.. simpen energi indonesia ... gusti allah mboten sare ...,0
306,"memilih sehat kompensasikan sarapan pagi , uhm , gak sehat . impas",0
307,"rt @ aktualco : mahfud md heran , uu pemda mendagri keukeuh pertahankan ahok",0
308,"rt @ alissawahid : tuips , sinta nuriyah mengeluarkan pernyataan terkait pilkada dki",0
309,rt @ amaliaamelcute2 : jatuh hati deh berpaling pilihan yg ahok -djarotlah yg terbaik,0
310,"rt @ anakbaranusa : yoi ... pemenagnya pasang calon , buka . 1 , 2 3 memiliki peluang yg",0
311,"rt @ at_abdillahtoha : aksi 112 diubah zikir pilkada . yg , zikir ibadah dekatkan allah .",0
312,"rt @ blogdokter : pilkada kepentingan politik , persahabatan persaudaraan terputus | saudara .",0
313,rt @ brani2000 : pilkada beltim kampung ahok 33 % suara . babel kalah telak . pilkada dki ? 3 % suara,0
314,rt @ digembok : ya allah ... beneran ... ahok samperin si emak ...,0
315,"terimakasih @ basukibtp 5 tahunnya , 3 sbg wakil gubernur & 2 sbg gubernur !",0
316,"rt @ eliya_mkom : kesimpulannya tuips , mari menangkan agus sylvi putaran , gak pakai 2 putaran , habiskan",0
317,selamat kemenangannya anies & sandi . semoga jakarta bersatu,0
318,bangga memiliki putra bangsa basuki jarot .,0
319,"temen-temen , apapun pilihannya , kehidupan pilkada . mari merangkul & jakarta maju bahagia .",0
320,"selamat status barunya # aniessandi , semangat ya , semoga sesuai janjinya",0
321,"ahok @ basukibtp tetep semangat yaaa , menghargai kerja keras ucapkan selamat kemenangan paslon nomor 3 # aniessandi !",0
322,terima kasih ahok djarot bangga perna pimpin berdua ... semangat ... sukses,0
323,terima kasih ahok-djarot,0
324,rt @ ferpuadvocates : sumarsono : gaya ahok yg kerja keras patut dicontoh bagus ! ! !,0
325,"rt @ franstone888 : klo jujur pake hati nurani , ahok adlh yg terbaik jakarta . gubernur yg jujur benar2 perhatian pd warga",0
326,ahok the best salut orang nya sabar cobaan tuhan ahok is the best,0
327,"rt @ hariadhi : makasih ahok , ajarkan makna peduli rakyat . andai dpt kesempatan",0
328,rt @ ipunglombok : hadeuuuh.. gaduh gini pilkada dki ya ... pilkada serentak 2015 aman aman ?,0
329,"rt @ mbaknevi : masyarakat transportasi jakarta dukung ahok-djarot , https : \/\/t.co\/7fdwk8xvcb",0
330,"tertarik debat pilkada dki , menarik . salah cagub mengepalkan tangan menjelas",0
331,semangat . maju tuhan . god bless you more and forever bpk ahok family,0
332,"selamat bertugas anis , semoga jakarta !",0
333,"@ aniesbaswedan @ sandiuno selamat ya , tunggu program terealisasi . kecewakan jakarta",0
334,mendoakan yg terbaik untk ucapan saudara gaza palestina,0
335,selamat untk bpk @ aniesbaswedan & @ sandiagauno kemenangannya . semoga allah memberkahi disetiap langkah yg ambil aminnn salam3jari,0
336,rt @ netmediatama : terbaik ajang debat terbuka !,0
337,anies @ sandiuno selamat ya terpilih jd gubernur wagub jakarta .,0
338,rt @ partaisocmed : kejahatan perbankan yg spin tim ahy kepentingan pilkada,0
339,rt @ swamediumcom : agus-sylvi diprediksi maju putaran pilkada dki versi survey grp,0
340,rt @ temanahok : alhamdulillah sambutan antusias warga blusukan ahok real . ngga settingan .,0
341,detik ahok harapan terbesar # prayforjakarta,0
342,tuhan rencana yg indah ahok djarot,0
343,selamat terima kasih ahok djarot yg menunjukan negara orang2,0
344,terima kasih kebaikan jakarta tancapkan hati warga jakarta,0
345,anies sandi menang,0
346,"terima kasih . pendukung , percayalah ... tuhan terbaik . # jakartapunyasemua",0
347,gubernur wakil gubernur terbaik jakarta miliki .,0
348,"rt @ triwul82 : jelang tugas , plt gubernur dki akui kinerja ahok https : \/\/t.co\/04ihgi5cwz",0
349,rt @ wolfcrime : pendukung dibaiat pilih agus-sylvi terima risikonya,0
350,mutiara mutiara ahok djarot . tuhan pny rencana yg dahsyat utk ber2 utk indonesia . maju .,0
351,tuhan percayakan ahok gubernur dki jakarta .,0
352,i love you ahok.aku berdoa semoga tuhan memberkati . salam 2 jari pa ahok i love you,0
353,survei terbaru : anies-sandi melejit tinggalkan ahok-djarot https : \/\/t.co\/2ihhuzpsbf,0
354,akui ahok tangguh,0
355,mendukung berdoa untukmu ahokdjarot terimakasih,0
356,badj pelayan rakyat ... berdoa terbaik badja . bangga memiliki .,0
357,mudah2han ahok nomor indonesia,0
358,tps paslon pilkada dki dijaga ketat,0
359,penduduk jakarta . kagum sosok ahok jarot.allah rencana lain.selamat beliau,0
360,anies tolong bongkar masjid yg bangun ahok daan mogot,0
361,blm move on mending bsk piknik aja mumpung long weekend hehehe,0
362,semoga meneladani sosok bang yos gubernur jakarta cinta @ persijajkt,0
363,"pemimpin yg pemimpin yg mengerti jiwa pemuda , lanjutkan @ aniesbaswedan",0
364,mendulungmu jakarta yg maju ekonomi nya prestasi sepakbola nya,0
365,"negara negara bhineka tunggal ika . ga liat pemimpin agama , ras , budaya",0
366,@ aniesbaswedan mendulungmu jakarta yg maju ekonomi nya prestasi sepakbola nya,0
367,gw @ basuki_btp patungnya tanda jasa indo madame tussaud .,0
368,"doa yg baik2 . tuhan . klo doa jelek jahat , berbalik yg mendoakan loh",0
369,"# badja jakarta butuh , indonesia menunggu pengabdian .",0
370,"artikel mas @ pandji . reklamasi , penggusuran , dp 0 rupiah , oke oce , `` figur pemersatu '' .",0
371,"# besokgueahok terbukti teruji segi kerjanya , ahok dki jakarta # tetapahok",0
372,"ga tinggal jakarta sih , tp 1 rumah ngotot banget dukung @ basuki_btp !",0
373,semangat pilkada ! untukmu pilihanmu untukku pilihanku # tetapahok,0
374,"perbedaan vital reklamasi perumahan , gak berkutik .",0
375,"sabar jgn tergesa2 nagih , beliau dilantik oktober .",0
376,@ aniesbaswedan knpa ngga mampir . orangtua ngefans bgt,0
377,semoga @ persijajkt maju gubernur era .,0
378,masyarakat jakarta jakarta baik.dan hasilnya terbukti,0
379,masyarakat jakarta salut kepemimpinan ahok .,0
380,sayang ahok . berharap ahok presiden jokowi .,0
381,milik jakarta ahok milik membangun jakarta,0
382,"ahok , cagub bekasi aja ya ... bekasi dipimpin orang , biar perubahan @ basukibtp",0
383,kekalahan ahok kemunduran peradaban indonesia . selamat radikalisme . akal sehat dinegara .,0
384,"semangat ahok , berjuang sekuat tenaga berusaha terbaik , terima kasih",0
385,terima kasih mengabdi dijakarta segudang permintaan warga .,0
386,"menyakitkan ya , semoga semangat kedepannya .",0
387,menang . menikmati kerja keras menjabat . terima kasih ahok .,0
388,miris ya ahok ... sukses slalu my idola ahok,0
389,"gue suka ahok bantuin jokowi ngurusin indonesia cepet maju , jakarta .",0
390,"pngn peluk bilang `` semangat ya , mendoakan yg terbaik ''",0
391,aya warga jakarta tp jakarta ... ..saya bangga jakarta pegang . rapih ... ..,0
392,seyogyanya pilihanku # tetapahok karna pencerahan pd sistem birokrasi .,0
393,ahok gubenur dihatiku ... .,0
394,lahir jakarta sampe detik gue liat kali & pintu air manggarai bersih sampah ya pas jaman jokowi sampe ahok . # tetapahok,0
395,gpp kalah . belom rejekinya ya . pemimpin jujur . berkarya nyata,0
396,"20 tinggal jakarta , 5 benar-benar perubahan sadar akitbat gubernurnya .",0
397,cinta ahok . terimakasih ya jasa-jasa kerja 5 .,0
398,semangat ahok ... . terimakasih yg jakarta . sukses ahok .,0
399,ahok mendukung apapun,0
400,terima kasih kinerja keras ahok team memimpin dki jakarta . semangat . god bless & family .,0
401,"ahok sosok banggakan , terimakasih merubah jakarta .",0
402,"semoga ahok dlm lindungan tuhan , sayang ahok , ahok orang .",0
403,terima kasih basuki . sejarah mencatat membawa perubahan warga jakarta,0
404,"lanjutkan perjuangan , orang ditempatkan yg .",0
405,kau terhebat.. karna kau inspirasi pengalaman berharga .,0
406,ahok berkarya . kesempatan 2019,0
407,setuju kalo gubenur kerja bagus kerena kerja basuki keluarga mendukung basuki,0
408,yg terbaik jakarta..terima kasih yg kerjakan semoga allah meridhoi langkah bapak..,0
409,jabatan yg terpenting orang terhebat jakarta kerja keras ahok..sekali terima kasih ahok,0
410,ahok ... .walau warga dki ... .saya sedih terpilih lg jd gubenur dki ... ..,0
411,bpk gubernur satunya yg membawa perubahan jakarta ... semangat ...,0
412,"ahok , , mendoakan ahok pagi jam 3 kecewa hasil pilkada",0
413,"kalah menang . kekuasaan tangan tuhan , ahok menjual iman ahok jabatan",0
414,terimakasih ahok djarot kerja tulus kerasnya jakarta..,0
415,media asing menyorot hasil pilkada jakarta,0
416,ahok belajar pilkada dki,0
417,pelajaran dipetik ahok pilkada dki,0
418,ahok : lupakan kampanye pilkada,0
419,presiden percaya pilkada dki hasilkan pemimpin terbaik,0
420,kapolri pastikan pilkada dki berjalan lancar sejuk,0
421,pengamat : pilkada dki panas parpol sulit disiplinkan massa,0
422,parpol pendukung ahok-djarot komitmen jaga pilkada damai,0
423,"amankan pilkada dki , polisi terapkan sistem pengamanan",0
424,instansi keluarkan maklumat larangan mobilisasi massa pilkada dki,0
425,baju dipakai ahok debat pilkada yg tonton metro tv tv one . barusan cek,0
426,"warga negara , lo wajib mensukseskan pilkada jakarta 2017 . temukan performa berbeda debat pilkada 7",0
427,debat menentukan elektabilitas pilkada dki putaran,0
428,terima kasih ahok jasa2 membangun jakarta,0
429,salut banget sm ahok.. benar2 berjiwa kesatria.. langsung selamat pasangan anis sandi..,0
430,keluarga hak pilihnya pagi . lupa warga jakarta tps jam 1 siang !,0
431,terima kasih jakarta ... semangat !,0
432,", orang jahat jatuh , orang , dibangkitkan !",0
433,"dijatuhkan berkali2 , tuhan mengangkat yg",0
434,rencana surga indah yangg ahok semangat ya,0
435,basuki djarot kuat didalam iman pengharapan ...,0
436,jalan terbaik sekedar gubernur wakil gubernur dki..,0
437,masyarakat indonesia khusus dki pemimpin hasil kerjanya,0
438,rakyat indonesia berasal dki mendoakan semoga basuki djarot lelah melayani semangat,0
439,"padam kemanusiaan ya , mengenang manis yg perjuangkan",0
440,doakan ahok tamengnya kejang2,0
441,semangat . ahok.. dukung ahok djarot .,0
442,pemenang debat pilkada dki malam ... ... ira koesno ! ! !,0
443,"selamat pasangan no 3 , anies-sandi pemenang versi quick count ... terima kasih ahok-djarot kerja jakarta ...",0
444,semangat ahok warga bandung ahok yg juara ...,0
445,"yg , kerja keras , , jujur ahok .",0
446,"maaf ikutan nyoblos , ktp jakarta , skrg tinggal bandung , berdoa",0
447,"semoga ahokdjarot melanjutkan visi misi nya membangun kota jakarta , rapih bersih nyaman",0
448,nama tuhan jakarta yg,0
449,semagat anies semoga rahmat tuhan yme,0
450,warga dki hak pilihmu ... .jangan takut smua warga yg hak sehat lahir batin,0
451,semoga tuhan masyarakat dki jakarta keadilan sesuai pemimpin yg benar2 rakyat amin .,0
452,eks pendukung agus-sylvi jakarta timur deklarasikan dukungan ahok-djarot,0
453,"salah jokowi , ahok kafir-kafir ateis . https : \/\/t.co\/v2grcuesti",1
454,@ fahmiabuazzam1 biar aja biar tai nya kena lo ya . loh tuh gak suka sm ahok biar loh sm bpk loh sm loh kena tai nya .,1
455,rt @ bungwinar : angin memporakporandakan basis pemenangan si penista agama ... cililitan.\nya alloh ampuni kami\n # jakartabanjir,1
456,"rt @ lupuz0503 : prestasi ahok , \nselain mjadi mafia koruptor n penista agama , bhasil tenggelamkan jkt congoran cebon",1
457,ulama kompak nyatakan # harampemimpinkafir pilih ahok = murtad !,1
458,kau pendikan bodoh ... .gk larang bawa agama..biar orang islam yg bayar ahok sadar gk milih ahok gla,1
459,@ indopoints tanah abang cina udah resah stres gara2 si penista agama pilkada pasar jd sepi . sepi 2 minggu lg ha . ha,1
460,@ investigator_ri yg menentang si cina kafir ahok kriminalisasi polisi dgn smua rekayasa hukum nya,1
461,@ yohanestarigan9 ga habis pikir fanboy ahok bego bego ya ga ngerti sejarah . gampang kejebak iklan . maaf ya .,1
462,@ zufrianto3 pilih ahok drpd pilih yg iman tp koruptor dn munafik ! ! bodoh kau,1
463,ahok si penghina al - qur'an ulama bersikap menjijikkan sok suci https : \/\/t.co\/btkcetnk0g,1
464,"ayo umat islam yg pinter , jgn percaya klo aksi 112 tdk hubungannya dgn pilkada , ahy yg bayar anies yg untung \ud83d\ude01",1
465,# debatfinalpilkadajkt mampuuuusssssss mpok silvy ! ! ! !,1
466,hidup china komunis ! https : \/\/t.co\/b1rhevkrxl,1
467,tuh kesalahan jokowi ahok si babi ateis . https : \/\/t.co\/v2grcuesti,1
468,kalo ahok menang pilkada bikin video sex bareng anaknya tan. ? https : \/\/t.co\/7msmthwwlk,1
469,keluarga berdomisili jakarta pilih ahok ! ! https : \/\/t.co\/gzkzftpvcw suara ulama bulat ! # harampilihahok # jangangolput,1
470,ketutunan cina kota pulau kejakarta coblos ahok ktp aspal kamboja,1
471,rt @ indopoints : china babi ... china maling ... \n # usirchina https : \/\/t.co\/9y4hiwhjp2,1
472,rt @ mosangada72 : memilih agus-sylvi ? ? ? \nanaknya sby keluarga koruptor\n # blusukanahok\n # berjamaahcoblospecinya\u2026,1
473,tangkap ahok klompok nya yg pemalsuan e ktp karna penghiyanat bangsa negara,1
474,"tangkap ahok , share setuju ! ! !",1
475,"sayang bangsa jago merasa-rasa . yg mendukung ahok , yg mendukung mas anies suci",1
476,video ahok menghina agama kristen agama konyol # ahokpecahbelahbangsa,1
477,"penista agama , jpu ahok pemecah belah bangsa https : \/\/t.co\/6qkifcjqhq",1
478,mbak sylviana please sehat ? # debatfinalpilkadajkt # perjuanganbelumselesai,1
479,nomor 1 sok tau lansung skak wkwkwk # debatfinalpilkadajkt,1
480,rt @ gemacan70 : ayoo jaga keutuhan nkri ! ! ! tangkap penista agama ! ! ! # stopkriminalisasiulama https : \/\/t.co\/dxidq4zqhv,1
481,"@ lupuz0503 : salah pendukung mafia koruptor penista agama , gerombolan banci titot lakukan bidikan arah",1
482,tobat yuk terlambat . biar gerombolan jil aja yg doakan konsisten bela kekafiran hayat https : \/\/t.co\/979uj6itrm,1
483,"rt @ ustadtengku : ya allah menempuh cara2 curang utk memenangkan si penista agama , engkau kirimkanlah malaikat maut utk menyeles\u2026",1
484,; kebanyakan fitnah nih mpok silvy # debatfinalpilkadajkt # gue2,1
485,"fpi : pendukung ahok kalah , izin allah gusur gubernur koruptor penista agama https : \/\/t.co\/jp7pglrgie",1
486,# jakartabanjir pemimpinnya gak akhlak yg ... penista agama . https : \/\/t.co\/pnegdjmpch,1
487,"rt @ felixsiauw : twit asik lo , tau akun-akun pro-penista agama , akun-akun buzzer kerjanya menghujat : )",1
488,@ divhumashansip : ahoker bela penista agama https : \/\/t.co\/hxuu4rudfx\,1
489,rt @ alwinazar24 : cucunya dajjal hadir,1
490,"siang malam maki2 ulama , nongkrongi medsos ulama2\nbela penista agama yg sombongnya ampun .",1
491,rt @ jhonkosmik : mayoritas etnis china dki ? \nmengapa solid mendukung penista agama islam ? \n\ndendam ? \ntidak nasionalis ?,1
492,mukanya mpo silvy asem bangett ngakak kena deh abis jahat sih # debatfinalpilkadajkt,1
493,rt @ godinj760478 : @ tempodotco gara2 belain terdakwa penista agama remek . sukurin,1
494,"rt @ chaeruddin_b : sekumpulan teman penista agama\ntdk empati korban banjir , koar2 memuji junjunganya https : \/\/t.co\/xqfktdg74x",1
495,rt @ terorissocmed : penjarakan penista agama ! ! ! @ jokowi turun ! ! ! https : \/\/t.co\/vqh0tnxarz,1
496,"si penista agama , jaga mulut aja gabisa jaga jkt ?",1
497,ahok : program paslon no . 1 programnya ngambang | yaiyalah pakkk gak program diaa cma celaan # debatfinalpilkadajkt,1
498,akui ahok djarot gagal atasi banjir.orang kena banjir sibuk sidang penista agama,1
499,rt @ 87_julay : iyaa ... ahog ngak pantes pemimpin.. pantesnya penista agama dipenjarakan ! ! ! https : \/\/t.co\/yhho40qwxs,1
500,rt @ wongawas : overdosis @ metro_tv membela penista agama . https : \/\/t.co\/i84rarpy5w,1
501,"kaga masuk diakal kite kalo suara penista agama yg dah dikutuk ame umat islam suara nye , emang sengaja ditinggiin tuh",1
502,rt @ andreobz : pantasan pecat dr menteri ... data2 aj ngawur memkasakan betul..hahaha # ahokpastitumbang # paslon3 # pilgubdki,1
503,rt @ bangsapenguasa : penjarakan ahoax penista agama jokowi turun. # konsolidasidewanpkb https : \/\/t.co\/xow5eakisk,1
504,"napa dibiarin tim si penista agama maen curang maren , emang sengaja dibiarin biar ntar digaplok umat islam rame2 jakarta tuh penista",1
505,hahahahhahaa silvy ohh silvy cacingan loe ahhh wkwkwkwkwkk # debatfinalpilkadajkt,1
506,rt @ rakyat_angin : ahok taik . \ '' menfitnah\ '' . emang lu tukang caci maki perempuannn ! ! asuuu # ahokpastitumbang # debatfinalpilkadajkt,1
507,rt @ hasanarisandi : # ahokpastitumbang fakta bilang fitnah\n # debatfinalpilkadajkt,1
508,"shame on you silvy ! ! ga malu fitnah ? ? tuh rasain ahok panas , skak mat # debatfinalpilkadajkt",1
509,bu silvi anti pns level rendah # debatfinalpilkadajkt,1
510,rt @ annisafytr : orang islam bodoh goblok memilik ahok ! # debatfinalpilkadajkt,1
511,"@ divhumashansip : fitnah fpi pecah ulah ahoker yg elektabilitas ahok tinggal 10 % , kelojotan mui+nu+muhammadi",1
512,norak banget iklan mantan mendikbud @ aniesbaswedan . gak respech.. tenun kebangsaan yg maksud.\u2026 https : \/\/t.co\/ux7heykblg,1
513,"rt @ divhumashansip : yg nebar kebencian ahok mbak , mbak gak tau sih terdakwa loh @ anizzahgedrun",1
514,bu sylvi gak mutu . # debatfinalpilkadajkt,1
515,huuu sylvi apa-apa ngoceh # nobarahokdjarot # debatfinalpilkadajkt,1
516,sylvi keliatan bloonnya # debatfinalpilkadajkt,1
517,rt @ wanitarevolusi : ahoax penista agama mengolok olok surat al-maidah 51 . cc @ dahnilanzar,1
518,# jakartabanjir pemimpinnya gak akhlak yg ... penista agama .,1
519,# debatfinalpilkadajkt mati kau hok,1
520,yg ga program bisanya fitnah . ciri orang yg demen ngambil kjp kontan # debatfinalpilkadajkt,1
521,mpok silvi nyinyir melulu nya sayang sesat ! maklum sih dese emakemak ! # debatfinaldki # debatfinalpilkadajkt,1
522,rt @ bajigurceleng : @ jpnncom hahaha jelas2 pilkada dasar polisi made in cina pelindung penista agama,1
523,kurangnya pemberdayaan wanita dki jakarta telaknya perbedaan warna muka warna tangan mpok sylvi # debatfinalpilkadajkt,1
524,agus silvy tukang fitnah # debatfinalpilkadajkt,1
525,# debatfinalpilkadajkt yaudah gus kalo ga sakit fisik verbal gw gebukin lo rame2,1
526,keluarga gak yg maling coyy gak trauma kaleeeee emang kluarga ente ?,1
527,jg kaitkan jokowi ahok johan budi . . jokowi anjing . ahok babi . ya berbeda . otaknya,1
