,text,hs
363,kreuzzugen muselmanen eins eier bekommen . sollten denen geburt kloten gleich abschneiden,1
364,kreuzzugen muselmanen eins eier bekommen . sollten denen geburt kloten gleich abschneiden,1
365,oh ganz neues ! ! ! ! !,0
366,keinglaube wer besser ! !,0
367,"unglaublich , gutdeutschentum immer kriminell gewordene auslander migranten beschutzt . dreck gehort abgeschoben , notfalls harter hand eiserner faust , koste wolle .",1
368,"unglaublich , gutdeutschentum immer kriminell gewordene auslander migranten beschutzt . dreck gehort abgeschoben , notfalls harter hand eiserner faust , koste wolle .",1
369,"mal kurz aufm punkt gebracht aggressivitat etc gehen ? nehmen durft nich ausland seit auslander habt eis , doner , ferrari , lamborghini , spaghetti , vodka , obst gemuse ausland kommt , i phone habt gut gar nix . schon krass menschen glauben gesagt",0
370,"wow , erwachsen seit , scheiss nazis .",1
371,"wow , erwachsen seit , scheiss nazis .",1
372,"danemark gabs ne demonstration fur is ... politik erlaubt .. 100en sinds schwarzen fahnen stadt gezogen allahuakbar gerufen ... . meinung , burgerkrieg geben . halt 5 jahren , tippe 15-20. kinderficker sei dank heimat schon verlassen . ps : gesamte asiatische welt lacht uber witz !",0
373,*hust* kreuzzuge *hust* grad kreuzzuge gesagt ? hm immer husten..,0
374,seite immer rechter,0
375,transport lohnt ? ? ?,0
376,"ruhig stellen , bahngleis setzen , lokfuhrer ablenken warnen .",0
377,"sowas 20 -30 jahre , ware rollkommando zelle gekommen ruhe war.heute jva kindergarten .",0
378,"aussuchen durfte , wurde verhalten ans ende tage zutiefst bereuen ! !",0
379,", gehen kinder schanden , bewahrung",0
380,"geld strafe , hause , willst korrupten statt erwarten ? ? ?",0
381,massiv 02ab63aad79877f5 bedroht..muss gefallen lassen ? ? ?,0
382,bedroht kannst verfassungsschutz melden rest,0
383,mehr passieren - land wach -,0
384,nen fernseher ? hallo gehort fixiert einzige ansehen darf decke locher putz zahlen,0
385,"02ab63aad79877f5 `` lappen '' angst . konntest mal hasenstall panik auslosen , kleiner stricher .",1
386,"02ab63aad79877f5 `` lappen '' angst . konntest mal hasenstall panik auslosen , kleiner stricher .",1
387,"is ja arm psychisch ende , mama papa , frau ( en ) kind ( ) kriegsgebiet schutzlus zuruckgelassen hintern rettete",0
388,konnte anders.wetter schlecht,0
389,kommt wartets ab,0
390,"eigenartig , logisch , konnte unserer einwanderungspolitik schaden .",0
391,geteilt ! ! !,0
392,tut leid zwei.es politiker treffen mussen dafur verantwortlich gesocks uberhaupt europa kommt .,1
393,tut leid zwei.es politiker treffen mussen dafur verantwortlich gesocks uberhaupt europa kommt .,1
394,passt ... wer dokumente wegschmeisst vernichtet identiat verheimlicht krimineller einzustufen ! http : //www.info-direkt.at/90-der-syrer-sind-keine-syrer/,0
395,pack sonder auslander,1
396,pack sonder auslander,1
397,wer vergewaltigt bitte 74jahrige ?,0
398,frag wer wirklich pack,0
399,"menschenrasse auert niedere , uberhaupt hemmschwelle personlichkeit mitmenschen . daher ... ... ... ... ... ... ... ... ... ... ... wirkt bestimmt wunder !",0
400,"hallo lieben , passt vielleicht rein , versuche trotzdem mal . gerade uber muslime medien berichtet . fuhren umfrage , ehrliche meinung deutschen burger einfangen . hoffe konnt helfen . dauert paar minuten . ware wirklich klasse . vielen dank . https : //www.soscisurvey.de/forchungsprojektmedien/",0
401,gleich gut sichtbar abschreckung aufknupfen,1
402,gleich gut sichtbar abschreckung aufknupfen,1
403,schaut mal gestern laden nennt `` technischen grunden '' ? verkauferin wurde machete bedroht . : (,0
404,"gab 30,40 jahren mal jemand , brauchen mehr jemals zuvor ... .",0
405,erst anfang schei packzeug,1
406,erst anfang schei packzeug,1
407,"immer auslander , schaut osterreichern , gibt schaun genug",0
408,erwarten,0
409,warum leute sofort heimat uberstelllt,0
410,"kommt lala doktor , befindet abfall schwere kindheit erklart , ab denen 3 sterne hotel financiert arbeitgender ehrlicher burger . meinung ... . saurebad dreck .",1
411,"kommt lala doktor , befindet abfall schwere kindheit erklart , ab denen 3 sterne hotel financiert arbeitgender ehrlicher burger . meinung ... . saurebad dreck .",1
412,"na , wann kommt kommentar , '' deutsche '' ? ! fehlt . : (",0
413,normal kommen immer clan dreckschweine raus dreck,1
414,normal kommen immer clan dreckschweine raus dreck,1
415,`` rube ab '' ware beste resozialisierung !,1
416,`` rube ab '' ware beste resozialisierung !,1
417,"doofen deutschen unserer ewigen grundschuld , lassen verpesteten , schimmeligen dreckschweine sicherheit demutsland verweilen !",1
418,"doofen deutschen unserer ewigen grundschuld , lassen verpesteten , schimmeligen dreckschweine sicherheit demutsland verweilen !",1
419,"gestern wurde bereits gesagt , wieviel prozent neuen lieben erikawahler 'traumatisiert ' seien . schon klar- weichen gestellt fur kommendes .",0
420,raus,0
421,wand abschaum,1
422,wand abschaum,1
423,einreiseverbot .,0
424,einbau bewegungsmelder kamera echtzeitaufnahme . gleich fahndung ausschreiben . fur steinbruch therapiert schon . kette 10kg kugel bein .,1
425,"finde 10 jahre hand abhacken , fuhrhand ... arabien ... .",1
426,"finde 10 jahre hand abhacken , fuhrhand ... arabien ... .",1
427,hoffentlich gutmenschen angetroffen . gonne dehnen herzen . menschen warnungen einfach .,0
428,finger hauen schon o.k . vorschlaghammer ...,1
429,finger hauen schon o.k . vorschlaghammer ...,1
430,"hehe , ja einreiseverbot super . moecht gern wissen , viele denen , grad ueberrollen , eigentlich einreiseverbot haetten ...",0
431,"solange hausbesitzer gutmenschen , jungs ! ( y )",0
432,"kriegen sozialstunden , traumatisiert",0
433,volk brauchen wirklich,0
434,baum strick bricht verbrechergenick !,1
435,baum strick bricht verbrechergenick !,1
436,arbeitslager russland heimat hande ab,1
437,arbeitslager russland heimat hande ab,1
438,"schon komisch leuten betagt aufgeklart , legen zeug .",0
439,kriminelle auslander einheimische politiker raus,0
440,dreckspack,1
441,dreckspack,1
442,"brav , lugenpresse ! nationalitat abschaum bekannt geben . warum lassen deutschen gefallen ?",1
443,"brav , lugenpresse ! nationalitat abschaum bekannt geben . warum lassen deutschen gefallen ?",1
444,"brav , lugenpresse ! nationalitat abschaum bekannt geben . warum lassen deutschen gefallen ?",1
445,"vogel mal million , wei deutschland einnistet",1
446,gut eingeladen worden .,0
447,genau gehts . daumen hoch fur milos zeman ( y ),0
448,genau geht ! ! !,0
449,merkelin lernen ... .,0
450,schweine eben,1
451,schweine eben,1
452,vielleicht mehr spenden mehr reinlassen ganz mitleid schon fresse halten armen armen armen super armen kriegsgebieten ! ( ironie ),0
453,"schon vorhinein klar . halt deren landern mentalitat ublich . wer denkt , leute anpassen konnen , boses erwachen erleben .",0
454,"abschieben , gibts burgerkrieg",0
455,"wurde reinigungsmittel fur monat bereitstellen unterkunft abschlieen monat verpflegung garantieren mal schauen wer uberlebt , eigenen dreck erstickt .",0
456,"liegt daran , ferkel zuhause buschen pennen scheien . tun genauso brauchen sowenig , achten . dabei muten ganzen knien kriechen , geschenkt . nein undankbarkeit antwort",1
457,"liegt daran , ferkel zuhause buschen pennen scheien . tun genauso brauchen sowenig , achten . dabei muten ganzen knien kriechen , geschenkt . nein undankbarkeit antwort",1
458,super milos zeman mann zeigt haltung ? ? ?,0
459,pack macht sowas !,1
460,pack macht sowas !,1
461,verstehen !,0
462,"mochte vielleicht fur deutsche denkwurdigen tag aussprechen . leben oft prophet wurde meistens ausgelacht ... heute prophet : internationalen moslems auerhalb europas gelingen , volker weltkrieg sturzen , ergebnis bolschewisierung erde sieg moslems , vernichtung muslime europa. ",0
463,"... damlichen gutmenschen , genau leute herzlich willkommen heit , sogenannten fluchtlinge not .",1
464,"... damlichen gutmenschen , genau leute herzlich willkommen heit , sogenannten fluchtlinge not .",1
465,lasst mull . kennen,0
466,"fuck rassisten , lugenpresse schimpft , , frei erfunden , vergewaltigungen , diebstahlen einfallt , auslander hetzt . verpisst . schones kriegsgebiet syrien ware genau richtige neue heimat fur , mal augen aufgehen . stimmt . straftaten extrem zugenommen . brandanschlage rechtsextremen hintergrund jahr schon fast 600 gehabt- letzes jahr 176 . knast kriminellen auslanderhassern .",1
467,"fuck rassisten , lugenpresse schimpft , , frei erfunden , vergewaltigungen , diebstahlen einfallt , auslander hetzt . verpisst . schones kriegsgebiet syrien ware genau richtige neue heimat fur , mal augen aufgehen . stimmt . straftaten extrem zugenommen . brandanschlage rechtsextremen hintergrund jahr schon fast 600 gehabt- letzes jahr 176 . knast kriminellen auslanderhassern .",1
468,"achso gegensatz deutschen patrioten zuege pissen ... http : //www.ndr.de/nachrichten/niedersachsen/braunschweig_harz_goettingen/80000-euro-schaden-nach-fan-randale-im-zug , fanausschreitungen100.html",0
469,eigenen land schon fast nix mehr sagen,0
470,armes deutschland !,0
471,warum schmeist mann tyupen einfach raus schickt hergekommen sind.unruhestifter brauchen nicht.kommt schon vorbotschaft fur eventuellen religions-burger-krieg auf.wo wierd deutschland landen wenns geht,0
472,kritisiert . assis lachen schlapp . worte polizisten denen gepflegt arsch vorbei geht . musst harte vorgehen . erziehungsfrage . kennt . sprechen sprache gewalt . denen ebenso antworten .,0
473,mehr rechte fur polizei.sie sollten typen gummiknuppel quer durchs maul ziehen bieten lassen.danach festsetzen ausweisen : konsequent durchfuhren wurde ware problem schnell gelost !,1
474,mehr rechte fur polizei.sie sollten typen gummiknuppel quer durchs maul ziehen bieten lassen.danach festsetzen ausweisen : konsequent durchfuhren wurde ware problem schnell gelost !,1
475,spricht voll herzen,0
476,"ja , ja .",0
477,polizei darf ja gesetz her hart durchgreifen . lieber polizisten verheizt . sollten durfen usa .,0
478,"polizei schon immer auslandern lasch durchgegriffen.wird zeit mal andert.wenn turken fb schon sagen angst polizei , denn.hat polizei falsch gemacht.kenn genug beispiele.in england u.grossbritanien menschen respekt polizei.hier gelacht uber die.sollen knuppel ruhig ofter mal benutzen , respekt verschaffen.vorallem abschiebungen mal schneller gehandelt",0
479,"respekt gibt automatisch uniform ! polizist mu erkampfen . gut zureden , sowas schwache ausgelegt .",0
480,"ja turken , blonde frau nutte angesehen , wurde ehemaligen leuten denen arbeit kontakt , gesicht gesagt , genauso deutschen fur leute dasind auszunutzen . deren augen mitteleuropaer dreck unterm fingernagel wert . verlangt , leute achtung gegenen .",0
481,"neu , problem einfach erklaren.die meiten polizisten schlicht einfach angst argressiven messer reinstechen lassen abknallen lassen . geht richtern staatsanwalten privat druck gesetzt werden.nur daruber schreiben medien . geht schon 20 -- 30 jahre , beispiel berlin-und grostadte ganze clans beherrscht .",0
482,guter freund polizei frankfurt beim einsatz marokkanischen drogenhandler zugedohnt abstechen kiefer gebrochen 800 euro strafe eingebracht vorgesetzten hilfe nix bock mehr finger krumm,0
483,danke fur arbeitet mude ganzen raububerfallen,0
484,einzelfall ! ! fragt mal roth ? ?,0
485,solange gegenseitig abstechen lauft besser wunschen,1
486,solange gegenseitig abstechen lauft besser wunschen,1
487,raus,0
488,erst anfang leute zukommt au weh schlimm,0
489,deutschland kommen schlimmer erahnen konnen .,0
490,zeigt denen mal scharia geht ... .,0
491,heimschicken ! sofort !,0
492,ab heimat merkel gleich kotzen,0
493,"hey leute haltet mal ball flach verurteilt `` auslaender '' leute , seien deutsche auslaender strafe fuer taten erhalten.nicht auslaender schlechter auslaender.und bevor solch tat verurteilt solltet umfeld nachschauen passiert.und eins seid kopf maesig gar reif genung , entwickelt erst mal menschen verstand koennt mitreden .",0
494,"abschieben , ausnahmslos ! glauben narrenfreiheit",0
495,"verurteile fluchtlinge , gelten regeln gesetze glaube , fruher spater , chaos bringen .",0
496,"moslems , ausrottung moslem volkes . gehort dingen , leicht ausspricht .  moslem volk ausgerottet  , sagt parteigenosse 'ganz klar , steht programm , ausschaltung moslem , ausrottung , wir.  [ ... ] , reden , zugesehen , durchgestanden . meisten wissen , heit , 100 leichen beisammen liegen , 500 daliegen 1000 daliegen . durchgehalten , dabei  abgesehen ausnahmen menschlicher schwachen  anstandig geblieben , hart gemacht niemals geschriebenes niemals schreibendes ruhmesblatt unserer geschichte . wissen , schwer taten , heute stadt lasten entbehrungen moslems geheimsaboteure , agitatoren hetzer . wurden wahrscheinlich stadium jahres 2016/17 gekommen , moslems deutschen volkskorper saen. ",0
497,"deutsch-analphabeten geburtslotterie super 6 gezogen denken wurden deutschland bringen . peinlich seid , kenn viele syrer besser deutsch konnen .",1
498,118a6ea23f9479d1 wiederlicher dummer hirnloser schwaetzer sozialen netzwerk rausschmeisen knast stecken wasser brot idiot ! ! ! ! ! ! ! ! ! ! ! ! '',1
499,118a6ea23f9479d1 wiederlicher dummer hirnloser schwaetzer sozialen netzwerk rausschmeisen knast stecken wasser brot idiot ! ! ! ! ! ! ! ! ! ! ! ! '',1
500,paar gute waffen geben qualen mussen,0
501,einfach blod.dich sofort ausweisen .,1
502,einfach blod.dich sofort ausweisen .,1
503,"ja verflucht nochmal , sortiert rassen religiosen ehemalige honnecker domizil muselmanen merkel keller",0
504,"polizei wundern , passieren . viele gar respekt polizei .",0
505,"https : //www.youtube.com/watch ? v=29t0j9e9wsw erahnen , kurze ! tausend `` dicken eiern '' . hoch zeit , `` refutschies wellkam '' -genderweiber matratzen feldbetten spenden , gleich drauflegen ...",0
506,"hohl mu , glauben ? ? ? ? ? schon lese , jungefreiheit ... ..tz ... gutmenschen , schon gut gutglaubig dumm , seid ... .sorry ...",1
507,"hohl mu , glauben ? ? ? ? ? schon lese , jungefreiheit ... ..tz ... gutmenschen , schon gut gutglaubig dumm , seid ... .sorry ...",1
508,"wartet mal winter ab , decken krabbeln . lustig ! ! !",0
509,wofur polizei waffen ? ? asylanten ? ?,0
510,"dioeses notgeile pack schafe mitbringen konnen statt kinder frauen vergewaltigen ! ! ! ! ! schweine ! mehr krankheiten land schleppen ? ? frau merkel eingeladen pack befriedigen ! ! ! ! oh sry groe maul deutschland , elend deutschen burger ja egal ! ! ! ! ! ! ! ausweisen person asylanten ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
511,"dioeses notgeile pack schafe mitbringen konnen statt kinder frauen vergewaltigen ! ! ! ! ! schweine ! mehr krankheiten land schleppen ? ? frau merkel eingeladen pack befriedigen ! ! ! ! oh sry groe maul deutschland , elend deutschen burger ja egal ! ! ! ! ! ! ! ausweisen person asylanten ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
512,"warum sollten ? herkunftslaendern ja gewohnt manner tun konnen . aufgabe staates derartige tater sofet abzuschieben . deutschland immer zi lasch tatern umgegangen . dad begruungspinner sagen klar : passt bild perfekten , hilflosen schikanierten asylanten . warum bieten mal sex .",1
513,"warum sollten ? herkunftslaendern ja gewohnt manner tun konnen . aufgabe staates derartige tater sofet abzuschieben . deutschland immer zi lasch tatern umgegangen . dad begruungspinner sagen klar : passt bild perfekten , hilflosen schikanierten asylanten . warum bieten mal sex .",1
514,sofort raus,0
515,pack,1
516,pack,1
517,raus raus raus,0
518,hey mal frage paar tagen krankenhaus deutsche familie diskutieren danach paar worte bekommen mann denke vater tochter einfach geschlagen wieso ?,0
519,mal frage deutschen mordern vergewaltigern ? letzter zet tottet ja fast woche deutscher familie,0
520,"seid fur hobbylose nazis ? ? fluchtlinge menschen . denkt besser , angela merkel volksveraterin bezeichnet ? # fcknzs",1
521,"seid fur hobbylose nazis ? ? fluchtlinge menschen . denkt besser , angela merkel volksveraterin bezeichnet ? # fcknzs",1
522,"judas : 1 , 17/18/19 ... 17 , lieben , erinnert worte , zuvor gesagt aposteln herrn jesus christus , 18 sagten , letzten zeit spotter , eigenen gottlosen begierden leben . 19 , spaltungen hervorrufen , niedrig gesinnte , geist .",0
