,text,hs
266,"insultan pasa na , sale adan cantico vaya tela ? novia sevillista puta mas ! ! ! puta zebiyaaa puta zebiyaaa ! ! ! !",1
267,puta madre nunca hicieron baile mas ninas merecian version mejorada hecha fede lau by mati napp podrian meter remake peli # modofan https : //t.co/f4yt65zbwv,0
268,@ alexiayebra1 dije si inspiro cara zorra,1
269,"vida llamada spice girls , seria ginger spice ... explico : seria negra , guera ridicula , deportista plana , menos posona . basicamente seria ginger , unica exito solista . bendiciones",1
270,"sr , @ sanchezcastejon pues digales q bajen barco cojan autobus direccion donana , olvidas necesidades espanoles x populismo q da inmigracion . mas atrocidades https : //t.co/k4li6gfael",0
271,"mario , hablas hija chavez vos decir ser italiano vivis italia . tanos ( si importara hace sudaca ) tamben serias traidor viviendo aca . # maldicion",1
272,@ svqbiris1 novia puta seguro ser sevillista si cn tigo dinero @ antonioadan13,1
273,"@ tv3cat , agujero lleno hijos puta . mereceis gane ines cierre basura television . https : //t.co/k8mmva5fod",0
274,"@ javier_mg10 @ sergio_gnzlz callate puta , metas",1
275, nena mas linda . cara puta  queeeeee jahajajajajajajajjajajajahajajahahahahahahajaj,1
276,meta domingo aprenderme parte arabe ojos asi .,0
277,malditos espaldas mojadas https : //t.co/uve6oezpqy,1
278,apoyan politicas presidente trump inmigrantes buen trato hacia puerto rico tambien deberan rendir cuentas . https : //t.co/jniagy3xqm,0
279,@ panchielgana 3 hijo puta callate,0
280,@ otb_35 calles so guarra .,1
281,dice ingles :  asi traigo mas cortito  ? necesito cortarme pelo ando gabacho mennnnnnn,0
282,@ nuriacsopena @ zurine3 @ mamelladof @ josenietobar cono !,0
283,debemos tener plan b # ov7 # erikazaba # guera # holly # planb ph : @ manolo_e69 https : //t.co/dkkrlucwkm,0
284,"@ valen_godoy565 vos sos hija d puta , callate mejor",1
285,si unf acoso cibernetico estariamos presos dejen d decir estupideces ridiculas q # iheartawards # bestboyband # cnco,0
286,si deberia preocuparnos inmigracion . https : //t.co/txybzvexvu,0
287,novia hizo papas fritas mujer bien puta madreeeeeeeeeee,0
288,@ ajitpaifcc mereces morirte pedazo mierda hijo puta ojala entren millon tumores p uto cerebro hijo gran zorra .,0
289,"arta decirme puta , disfruten sexo drama mio ridiculas",0
290,"enterate | usando informacion falsa , trump insistio necesarias leyes mas dura indocumentados puedan votar ... # conexionmigrante @ voanoticias https : //t.co/ofssm09ap2 https : //t.co/4b1reqniny",0
291,@ abc_es hijos puta ! tierra vive mas gente ! ensenarnos polla encule mas dolor gana . mas gana ... resto mundo ! anormales !,0
292,si ocurre ensenar twitter conversacion whatsap madre manda dormir caseta perra .,0
293,"pinche bebe pendejo callate hocico , nomas estan cortando pelo . puta chillona",0
294,tener polla cara jessi pony decir brony,0
295,"presunto @ informativost5 escoria culpable asesinato , desaparicion , secuestro violacion # dianaquer angelico d.e.p escoriaq trastorno solo # hijoputismoagudo va pagarlo # todassomosdiana",0
296,imagenes exclusivas casado rivera valla melilla . https : //t.co/xmt7ntit7o,0
297,"@ maylwino callate zorra maldita . supongo q celebrando fundo peor aun , fundo momio q invito . zorra momia",1
298,"`` tacos dice `` '' uy guera , acabaron pastor '' '' https : //t.co/bkyhkq753x ''",0
299,"@ elajidetuvida .el acoso violacion connotaciones prifundas . poder economico acosadores mismo efecto cuchillo cuello violadores . poderosos aprovechan momentos vulnerables victimas , ahora",0
300,"cristina ve camaras descontrola . cadena , puta madre callate .",0
301,"`` @ monicaoltra : `` '' solo seis ccaa absorbiendo inmigracion , damos abasto '' '' ... ... ... ver si fin dais cuenta solidaridad buenismo limites . dejad demagogia vez . puede haber inmigracion ilegal ilimitada . https : //t.co/gwcwccv9wb ''",1
302,"@ antonelllaabi @ pridafloor callate vos zorra , vos andabas arrastrando ala maldonado asi sh",1
303,masculinidad fragil crush frances echandose clavado cenote solo grupo arabes dijo pussy,0
304,ano bueno merezca puta mierda !,0
305,puedes dar pez hombre comera dia des cana subsahariano fabricara lanza atravesara guardia civil,1
306,puta mierda cono . merecia quedarse mireya cono . # otgala7 pues cepeda nominado vez .,0
307,"@ yonisj17 @ futbolsinlimi callate perra aparecias hace 5 anos , ve tocarte ascenso",1
308,"@ billboard ay estupida perra gracias famosa , idiota ! ! !",1
309,@ joel_10_10 bueno q si calles puta vez actualiza fortnite,0
310,ningun indocumentado . https : //t.co/em2ixnor5i,0
311,permitir invasion africanos arabes pedir ayuda recibirlos ue tipico politicos demagogos importa absoluto pueblo van usar enfrentarnos . https : //t.co/ps3bznb7tc,1
312,"sobrina re mal quimica , tenia dar prueba global ensenarle zorra , siento tan bien",1
313,creo colegios impartan islam debe ser mismo numero co ! egiosque paises arabes imparten cristianismo.que mas tontos ensayamos https : //t.co/u9pv1noorb,0
314,arabes mierda igual sionistas . https : //t.co/tffhstmcd3,1
315,@ brigitte_grey perra /\ ensenare nuevo orden mundial,0
316,"3 manana . comida guarra pelicula 'la espada magica : busca camelot ' . digo , .",0
317,@ crisralar22 @ ireneruedas_ @ nataliaruedas_ callate relaja puta mandibula,0
318,"@ realbetis valores 'mi novia sevillista puta mas ' 'ruben castro ale , ruben castro ale , culpa , puta , hiciste bien ' ?",1
319,crean # amlo selva lacandona reunirse # ezln ... ! mas bien anda rancho compadre guero velasco # faltaloquefalta,0
320,@ dalasreview # metoo acoso violacion abuso poder . depp acusacion supuesto maltrato pareja . mismo .,0
321,@ abersta vayas provocando luego desapareces espejo publico dicen mereces guarra,1
322,claro tenian ser arabes musulmanes hacer pendejadas luego mezclas veganos fanaticos sale porqueria ademas obviamente maltrato psicologico ninos https : //t.co/buga1lnw3a,1
323,"@ patooaa callate zorra impura , trabajo mantenerte vos juanrro mierda",1
324,menos mal habia twitter edicion virgina si acoso derribo . tonterias ano . # otdirecto13d,0
325,`` tema `` '' ingerencia asuntos internos '' '' . gobiernos arabe paraguayo `` '' van misma senda embajadores britanico canadiense . sera ? https : //t.co/bpeahozaim '',0
326,"osea merecia paso puta , descuidada , mochilera ofrecida verdad , querido cisticerco ? https : //t.co/ywl2g76fxi",1
327,"abro hilo recopilando actos violencia llevados cabo inmigrantes papeles gustan izquierda . ademas , tambien recopilare paguitas reciben cambio , puesto pagan cero impuestos . empecemos . # ungaungaarmy",1
328,@ stevendidierh @ candeecarranza callate panza puta amarena,0
329,"ver , serio algun tio cree ensenar polla tendra atencion alguien ? , luego ... https : //t.co/uzco8kbah9",0
330,@ canal5derosario @ mauriciomacri maldito cinico hijo remil puta mereces empalen cuelguen plaza hicieron italianos benito mussolini,0
331,@ fantunezg @ sesteante d aranburu top . merecia . q puta verguenza q leyenda darko recibido todavia .,0
332,@ henrifalconlara digas complice pasando ... recuerda seguiras siendo perra mas perra venezuela,0
333,"encima cagado hermano habla dormido , hijo puta callate",0
334,emiratos arabes unidos crea ministerio inteligencia artificial . conoce cuales planes gestion aqui via @ baquia_com https : //t.co/xyx8d3sbbw https : //t.co/enjalzordz,0
335,@ brunogigena15 callate puta grites,1
336,"sudacas votan derecha , queres ?",1
337,franchute cagon arrago silla partio cabeza ! ! ! ! ! https : //t.co/ig5yokwlco,0
338,hoy 21:00 hrs crossover tata seba sudaca gamer conversando aclarando varios puntos considerados peores juegos dentro franquicia castlevania . akumajo dracula mokushiroku .,0
339,"feliz cumpleanos @ ramonxxxnomar , ano mas siendo leyenda ! dia puta madre celebralo mereces ! abrazo !",0
340,"ee.uu . deportado # guatemala 28.516 # migrantes 2018 , 280 ninos https : //t.co/wsgz2z97vl # deportaciones # repatriaciones # detenciones # inmigrantes # indocumentados # guatemaltecos # centroamerica # inmigracion # eeuu @ icegov",0
341,pones egipto emiratos arabes casos igual juran vamos qatar gracias korea ... https : //t.co/fjscl7byfl,0
342,"puta mierda solo sirves decir gilipollas q gente den razon , vivan fiestas mas d pueblo https : //t.co/flftcshhqd",0
343,feliz ano chavaleria grandes veces tengais ano puta madre mereceis,0
344,"hola , tarta . bien quieres . vi aquella pelicula . zorra , cerda , puta . mereces acueste contigo peter griffin",1
345,# caballos : descubre secretos mejor guardados # urss ... ... arabes rusos ! ! ! https : //t.co/yjcr0kmepu,0
346,"super pueblo decirle gueros gente tez blanca aunque rubios . gueros asi .  gueros  , mamen",0
347,habeis visto video senora metro madrid deja sentar nina extranjera ? ? ? pues video negratas pegando turista americano defender mujer silla bebe barcelona vais ver ! ! #,1
348,exacto ! # puralata # feminazis # hombreabusado https : //t.co/ztevaftxcd,1
349,"@ berserkersaiyan @ cellmagnifico callate tremenda pinche puta , derecho opinar user mierda chupa vergas caballo !",1
350,"@ dalasreview callate , callate puta idea ojala pase mismo crees pasa mujeres , importa mierda leyendo pienses 'wooow vaya feminista deseandome ' , vete mierda , sigo teniend",0
351,franco coladero p moros p musulmanes papeles,1
352,@ mario14union @ marco_esports escoria,0
353,@ maritehgoldst @ info7mty callate pinche perra,1
354,ensenar culo ser perra .,1
355,@ andreszettina jajajaja callate zorra .,1
356,"@ putitatrevi rica ves perra , verias mejor ensenando puchita rica bien mojada",1
357,"primito insulta 'puto , maricon , puta ' pendejo mierda callate",0
358,putos moros estan cargando pais . https : //t.co/qdgb9pm3fy,1
359,callate mamaguebo rolo ' puta,1
360,solucion darle papeles . exigir gobierno q fabrique venda armas gobiernos subsaharianos masacren acorralen poblacion haciendo q quieran venir aqui x civil criminal . desesperacion supervivencia pura .,0
361,si queres llegar latinoamerica suma discurso argento descendientes d europ.. nose mexicano diria loca tos sudakas..,1
362,@ lapurisimayoro @ lorenagm7 @ barbijaputa bloqueo hace siglos . dio decir muchas tonterias conversaciones personas . usando rumor falso desprestigiar . parece comportamiento lamentable dice m,0
363,erdogan ? pues ponemos foto polla cara manipulamos titular . https : //t.co/qbg04smosv,0
364,"jordania , egipto tunez paises arabes llevado cabo mayores planes ajuste dictados fondo monetario internacional . mejora aman cairo calles inundan protestas . @ mespanolescofet https : //t.co/5zkykidryu",0
365,@ telefenoticias callate vieja zorra,1
366,oigan ando playa si bien guera,0
367,"cada poblacion liberada , cada bandera izada , supone duro reves intereses imperialismo # siria . honor gloria ejercito arabe sirio ! https : //t.co/hl6mwsghsh",0
368,"`` `` '' gueras '' '' enojaron , casualidad # baiabaia https : //t.co/1sqan6js6h ''",0
369,"# espana inmigrantes saltando valla # ceuta 850 intentan 600 pasan , ahi  falte na ! ! quitamos concertinas , lesionen , heridos @ guardiacivil den , ? verguenza pais",1
370,"cago muertos _ hija puta , zorra mierda , muerete ' # camilavallejo ... . bien puta # camilavallejo muertetu bien puta agregado , https : //t.co/zjcsslmw4f",1
371,"@ laverde1976 podra sentir usted quiera , violacion acoso sexual . usted debe detenerlo .",0
372,"vida puta mierda veces ... justo acaba regresar , merecia mejor despues toda mierda paso ... parte corazon ... # animopaige # thankyoupaige https : //t.co/do4zuubugf",0
373,puta madre novia belleza,0
374,"ninguna mujer tan santa aprender coger bien , tan puta aprender amar .",1
375,"@ edmalinovka puta madre mas maluma precioso , asi callate .",0
376,"- dia comi laura facil guarra jajajaja - laura tambien comio entonces igual guarro igual facil . - puto feminazi putas modas feminista solo ligar bien queda gilipollas - em , ok",1
377,@ spacetrao callate ctm hijo perra caliente,0
378,"@ zurine3 gastarse pasta investigar cosmeticos cono cojones ! ! deberia gastarse dinero investigaciones mas serias ? vamos , digo .",0
379,siempre mira hacia arriba ! # inmigracion # inmigrantes # detainee # nedte https : //t.co/4kladtudgy,0
380,hdsptm gueras pelones cejas https : //t.co/k8ott8zeui,1
381,sanchez crea mando unico controlar fronteras inmigracion ilegal https : //t.co/g9achpq1cm compartido tablon google,0
382,@ tarekwiliamsaab puta util maduro banda delincuentes ...,1
383,pinche astrid perra suenos tonta mereces,1
384,"@ telecincoes @ socialitet5 violencia , acoso , significa , ensenar casa ? ser personaje publico vender revista ? senora patino personaje publico salido revistas , mismo derecho saber",0
385,mejor ver anabel cara asco jeje fijo mereces zorra https : //t.co/3mmqkuawyg,1
386,"@ anaisbernal debate ! ? solo dar voz . ensenar maltrato cuestionar maltrato . senales piel ven , dejan mente .",0
387,@ filmusdaniel represion ? hijo mil puta ! mereces caguen piedrazo negros mierda sientas carne propia ! !,0
388,"deje billetera trabajo , papeles 100 pesos",0
389,"hoy quema 2k17 gracias ensenarme , viene 2k18 asi skeree perra ajjaja",0
390,cuatro mujeres senalan paul haggis culpable casos acoso sexual violacion https : //t.co/ym2aumrrsr https : //t.co/l9i0r96uuf,0
391,dan ideas marlaska pobres negratas pasen valla menos sufrimiento ! ! ! https : //t.co/b6bfpcf0xg,1
392,@ roybarreras mira bandido criminal igual santos mas temprano tarde pagaran crimenes escoria basura,0
393,pobre moromierda . pues parece mas digna respetable vida linda gallina acabara kfc semita culturizado pais violacion acaban dejar libre https : //t.co/lrl1k09aib,1
394,@ jovesscc @ guardiacivil miserables q pueden ensenar mas q puta basura nazionalista ... mas q ensenar,0
395,"puta nina mierda , callate chingada",1
396,"hice copy-paste mismo mensaje toda gente merecia saludito ano perra upa aullando lobo , asi voy ir dormir . saludos .",0
397,@ maby80 papa ve dormir q quedas dormido aqui q decia q tenia suenos nino viejo aquel viejo bicicleta perfumes jejeje estaran arabes come mierda ... . recuerda bien q dan lastima q van hacer si .,1
398,"merecia . crack , aguante flor vignaaaaaaaa , puta madre",0
399,@ caccol mas puta jijijiji,1
400,sanchez da sanidad gratis papeles ... inmigrantes legales https : //t.co/wrlrapqf3z @ updayesp comes ? si ilegal toda ayuda poca si desempleado entonces ... .,1
401,si piensas mujer mala puta pensar diferente vota erc pdcat cup,1
402,@ bblaze__ puta madre callate joder,0
403,@ lasextatv violadores ven violacion intimidacion acoso golpes realizacion fantasia sexual victima cese tras encontrar salida opcion salvacion,0
404,@ camilaarbonaa8 acoso violacion intimidad,0
405,"@ tuitomigue @ wladigamez trabajas rae ? verdad , pues callate puta boca .",0
406,aca huevean si encapuchamos paises arabes estariamos todas obligadas encapucharnos,0
407,"mayoria musulmanes vienen vivir gratis ahorro espanoles volver vacaciones pais . refugiados , pedro @ sanchezcastejon entrega necesitamos espanoles . https : //t.co/mqbjulmvtb",1
408,"solo dentro limites humor , quiza solucion compensatoria tema carne roja https : //t.co/xkuilibt9j",0
409,"@ santafe pastrana hijo puta ! ! ! omar merecia salida asi , dio institucion porq usted urrego , solis plata",0
410,@ elisacarrio callate gorda borracha hija mil puta sos peor politica argentina dijo don raul alfonsin,1
411,@ antonellagf21 @ camii_vena callateeee vos perra envidiosa,1
412,"huella dejada arabes al-andalus , decir , espana https : //t.co/hbow2aobey https : //t.co/syejnvzv6j",0
413,"@ alvhann mujer conoce bien debilidad hombre , cada dia sube mas falda posteriormente queja acoso ...",1
